Time,CPU(%),RAM(%),GPU0_Util(%),GPU0_Mem(MB),GPU1_Util(%),GPU1_Mem(MB),GPU2_Util(%),GPU2_Mem(MB),GPU3_Util(%),GPU3_Mem(MB),GPU4_Util(%),GPU4_Mem(MB),GPU5_Util(%),GPU5_Mem(MB),GPU6_Util(%),GPU6_Mem(MB),GPU7_Util(%),GPU7_Mem(MB)
[2025-06-28 02:17:37],5.0,10.5,98,70029,99,70125,100,70125,100,70125,93,70125,100,70125,100,70125,100,69645
[2025-06-28 02:17:41],5.2,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:17:44],4.9,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:17:48],4.9,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:17:51],5.0,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:17:54],4.7,10.5,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:17:57],4.5,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:17:59],8.1,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:18:01],4.0,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:18:03],5.1,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:18:05],4.4,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:18:09],4.3,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:18:13],5.2,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:18:17],4.9,10.5,99,70029,95,70125,98,70125,95,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:18:20],4.7,10.5,99,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:18:23],5.0,10.5,99,70029,100,70125,87,70125,99,70125,100,70125,100,70125,99,70125,99,69645
[2025-06-28 02:18:26],4.9,10.5,100,70029,97,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:18:29],4.7,10.5,99,70029,100,70125,99,70125,90,70125,98,70125,100,70125,99,70125,98,69645
[2025-06-28 02:18:32],4.9,10.5,100,70029,100,70125,100,70125,100,70125,99,70125,100,70125,100,70125,96,69645
[2025-06-28 02:18:34],4.9,10.5,100,70029,99,70125,100,70125,90,70125,100,70125,100,70125,100,70125,98,69645
[2025-06-28 02:18:37],5.0,10.5,100,70029,99,70125,98,70125,90,70125,99,70125,100,70125,99,70125,99,69645
[2025-06-28 02:18:40],25.7,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,99,70125,99,69645
[2025-06-28 02:18:42],5.3,10.5,99,70029,99,70125,80,70125,96,70125,99,70125,100,70125,97,70125,99,69645
[2025-06-28 02:18:44],4.8,10.5,99,70029,99,70125,95,70125,100,70125,99,70125,100,70125,99,70125,99,69645
[2025-06-28 02:18:47],4.9,10.5,99,70029,98,70125,89,70125,89,70125,98,70125,95,70125,92,70125,98,69645
[2025-06-28 02:18:50],4.7,10.5,99,70029,100,70125,100,70125,90,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:18:54],4.9,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:18:57],5.1,10.5,98,70029,100,70125,100,70125,100,70125,87,70125,100,70125,99,70125,100,69645
[2025-06-28 02:19:00],4.8,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:19:04],5.4,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:19:07],4.9,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:19:10],4.8,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:19:14],5.1,10.5,96,70029,99,70125,79,70125,97,70125,98,70125,99,70125,97,70125,97,69645
[2025-06-28 02:19:17],4.9,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:19:21],4.9,10.5,100,70029,99,70125,99,70125,97,70125,96,70125,100,70125,99,70125,100,69645
[2025-06-28 02:19:24],5.7,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:19:27],5.3,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:19:30],4.9,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:19:34],5.0,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:19:37],4.7,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:19:41],4.8,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:19:43],4.5,10.5,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:19:45],4.2,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:19:48],4.4,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:19:50],4.3,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:19:52],4.2,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:19:54],4.1,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:19:56],4.5,10.5,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:19:59],4.1,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:20:02],4.4,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:20:05],4.6,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:20:09],4.7,10.5,99,70029,99,70125,99,70125,92,70125,100,70125,100,70125,95,70125,99,69645
[2025-06-28 02:20:12],5.2,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:20:16],5.1,10.5,99,70029,99,70125,99,70125,90,70125,99,70125,100,70125,100,70125,99,69645
[2025-06-28 02:20:19],4.7,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,99,69645
[2025-06-28 02:20:22],5.0,10.5,96,70029,96,70125,97,70125,99,70125,90,70125,100,70125,98,70125,99,69645
[2025-06-28 02:20:25],4.9,10.5,99,70029,99,70125,99,70125,97,70125,94,70125,99,70125,99,70125,97,69645
[2025-06-28 02:20:29],4.8,10.5,99,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:20:32],4.7,10.5,99,70029,99,70125,90,70125,99,70125,90,70125,100,70125,99,70125,100,69645
[2025-06-28 02:20:36],4.7,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:20:39],5.5,10.5,96,70029,98,70125,78,70125,93,70125,90,70125,100,70125,99,70125,99,69645
[2025-06-28 02:20:42],24.7,10.5,98,70029,98,70125,98,70125,98,70125,100,70125,100,70125,98,70125,100,69645
[2025-06-28 02:20:44],4.7,10.5,100,70029,100,70125,100,70125,100,70125,89,70125,100,70125,99,70125,100,69645
[2025-06-28 02:20:47],4.9,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:20:51],5.1,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:20:52],4.6,10.5,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:20:54],7.9,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:20:56],4.5,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:20:58],4.2,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:21:00],4.2,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:21:02],4.6,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:21:03],4.1,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:21:05],4.3,10.5,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:21:08],4.2,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:21:11],4.4,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:21:15],4.8,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:21:18],4.4,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:21:22],4.7,10.5,99,70029,99,70125,100,70125,100,70125,99,70125,100,70125,99,70125,98,69645
[2025-06-28 02:21:25],4.8,10.5,99,70029,100,70125,99,70125,90,70125,100,70125,100,70125,99,70125,99,69645
[2025-06-28 02:21:28],6.0,10.5,99,70029,100,70125,89,70125,100,70125,100,70125,100,70125,99,70125,99,69645
[2025-06-28 02:21:32],5.0,10.5,99,70029,100,70125,100,70125,100,70125,89,70125,100,70125,100,70125,100,69645
[2025-06-28 02:21:35],5.0,10.5,100,70029,100,70125,100,70125,89,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:21:39],5.4,10.5,100,70029,100,70125,100,70125,100,70125,90,70125,100,70125,99,70125,100,69645
[2025-06-28 02:21:42],5.0,10.5,98,70029,99,70125,89,70125,86,70125,99,70125,100,70125,96,70125,99,69645
[2025-06-28 02:21:45],5.8,10.5,99,70029,100,70125,99,70125,91,70125,95,70125,100,70125,100,70125,99,69645
[2025-06-28 02:21:48],4.9,10.5,100,70029,100,70125,98,70125,100,70125,99,70125,100,70125,100,70125,100,69645
[2025-06-28 02:21:52],5.1,10.5,99,70029,100,70125,98,70125,97,70125,93,70125,100,70125,99,70125,99,69645
[2025-06-28 02:21:55],5.0,10.5,99,70029,100,70125,68,70125,100,70125,100,70125,80,70125,99,70125,100,69645
[2025-06-28 02:21:58],4.8,10.5,100,70029,99,70125,100,70125,100,70125,95,70125,100,70125,100,70125,100,69645
[2025-06-28 02:22:02],5.3,10.5,98,70029,97,70125,93,70125,90,70125,90,70125,100,70125,100,70125,99,69645
[2025-06-28 02:22:05],4.9,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,99,70125,100,70125,100,69645
[2025-06-28 02:22:07],5.1,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:22:10],5.0,10.5,98,70029,99,70125,100,70125,89,70125,80,70125,100,70125,100,70125,98,69645
[2025-06-28 02:22:13],4.8,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:22:16],4.8,10.5,99,70029,99,70125,100,70125,100,70125,99,70125,100,70125,99,70125,100,69645
[2025-06-28 02:22:20],5.0,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:22:23],4.8,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:22:27],4.8,10.5,45,70029,0,70125,56,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:22:29],8.4,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:22:31],8.3,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:22:34],3.9,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:22:36],4.4,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:22:38],4.4,10.5,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:22:41],4.5,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:22:45],22.0,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:22:49],4.7,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:22:52],4.8,10.5,100,70029,100,70125,100,70125,98,70125,100,70125,100,70125,100,70125,99,69645
[2025-06-28 02:22:55],4.9,10.5,100,70029,100,70125,100,70125,93,70125,100,70125,100,70125,100,70125,99,69645
[2025-06-28 02:22:58],5.3,10.5,97,70029,99,70125,100,70125,100,70125,100,70125,99,70125,100,70125,98,69645
[2025-06-28 02:23:01],5.2,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,99,69645
[2025-06-28 02:23:04],4.9,10.5,96,70029,99,70125,100,70125,89,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:23:07],5.2,10.5,98,70029,99,70125,88,70125,93,70125,99,70125,100,70125,98,70125,99,69645
[2025-06-28 02:23:10],4.9,10.5,99,70029,100,70125,91,70125,93,70125,99,70125,100,70125,99,70125,100,69645
[2025-06-28 02:23:12],5.1,10.5,100,70029,99,70125,89,70125,85,70125,98,70125,100,70125,99,70125,100,69645
[2025-06-28 02:23:14],5.3,10.5,99,70029,100,70125,99,70125,99,70125,92,70125,100,70125,100,70125,99,69645
[2025-06-28 02:23:17],5.2,10.5,99,70029,99,70125,99,70125,90,70125,99,70125,100,70125,99,70125,99,69645
[2025-06-28 02:23:20],4.9,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:23:22],4.9,10.5,99,70029,99,70125,99,70125,96,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:23:25],5.4,10.5,98,70029,100,70125,89,70125,98,70125,100,70125,99,70125,98,70125,100,69645
[2025-06-28 02:23:28],5.0,10.5,99,70029,99,70125,100,70125,89,70125,99,70125,100,70125,100,70125,99,69645
[2025-06-28 02:23:32],5.7,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:23:35],5.0,10.5,98,70029,97,70125,96,70125,72,70125,99,70125,99,70125,100,70125,99,69645
[2025-06-28 02:23:38],5.3,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:23:41],4.9,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:23:45],4.9,10.5,99,70029,99,70125,92,70125,100,70125,99,70125,100,70125,100,70125,100,69645
[2025-06-28 02:23:48],5.2,10.5,100,70029,98,70125,99,70125,99,70125,100,70125,100,70125,100,70125,99,69645
[2025-06-28 02:23:51],5.0,10.5,99,70029,100,70125,100,70125,100,70125,100,70125,100,70125,99,70125,100,69645
[2025-06-28 02:23:55],5.1,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:23:58],5.1,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:24:01],5.6,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:24:05],4.8,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:24:08],5.0,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:24:11],4.7,10.5,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:24:13],4.3,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:24:16],4.3,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:24:18],4.1,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:24:19],4.5,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:24:21],4.6,10.5,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:24:24],4.5,10.5,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:24:27],4.6,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:24:30],4.6,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:24:34],5.2,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,99,69645
[2025-06-28 02:24:37],5.3,10.5,100,70029,100,70125,99,70125,100,70125,100,70125,100,70125,100,70125,99,69645
[2025-06-28 02:24:41],4.9,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:24:44],5.0,10.5,100,70029,99,70125,99,70125,89,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:24:46],6.0,10.5,100,70029,99,70125,100,70125,100,70125,100,70125,100,70125,99,70125,100,69645
[2025-06-28 02:24:49],5.4,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:24:52],5.0,10.5,99,70029,100,70125,86,70125,98,70125,99,70125,99,70125,100,70125,100,69645
[2025-06-28 02:24:56],4.9,10.5,98,70029,99,70125,99,70125,99,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:24:59],5.1,10.5,99,70029,99,70125,99,70125,95,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:25:02],5.3,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:25:05],4.9,10.5,94,70029,100,70125,99,70125,89,70125,97,70125,97,70125,96,70125,99,69645
[2025-06-28 02:25:09],4.9,10.5,99,70029,100,70125,98,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:25:13],5.1,10.5,100,70029,100,70125,90,70125,97,70125,100,70125,100,70125,99,70125,100,69645
[2025-06-28 02:25:16],4.8,10.5,100,70029,100,70125,100,70125,94,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:25:19],5.1,10.5,98,70029,98,70125,91,70125,98,70125,91,70125,100,70125,98,70125,98,69645
[2025-06-28 02:25:22],5.1,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:25:25],5.3,10.5,100,70029,99,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:25:28],5.0,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:25:30],5.0,10.5,100,70029,100,70125,100,70125,100,70125,99,70125,100,70125,99,70125,99,69645
[2025-06-28 02:25:32],5.2,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:25:35],4.8,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:25:38],4.8,10.5,100,70029,100,70125,100,70125,90,70125,100,70125,100,70125,100,70125,99,69645
[2025-06-28 02:25:40],4.8,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:25:44],4.8,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:25:47],4.8,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:25:51],4.7,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:25:54],4.4,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:25:58],4.6,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:26:01],5.0,10.5,93,70029,100,70125,100,70125,100,70125,60,70125,78,70125,15,70125,0,69645
[2025-06-28 02:26:04],8.5,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:26:06],8.2,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:26:08],3.9,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:26:11],4.9,10.4,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:26:13],4.3,10.5,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:26:15],4.5,10.5,0,70029,0,70125,0,70125,0,70125,0,70125,0,70125,0,70125,0,69645
[2025-06-28 02:26:19],4.4,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:26:22],4.9,10.5,100,70029,100,70125,100,70125,100,70125,100,70125,100,70125,100,70125,100,69645
[2025-06-28 02:26:25],5.1,10.5,100,70249,100,70345,100,70345,100,70345,100,70345,100,70345,100,70345,100,69865
[2025-06-28 02:26:29],5.2,10.5,98,70249,99,70345,100,70345,97,70345,95,70345,98,70345,98,70345,98,69865
[2025-06-28 02:26:32],5.2,10.5,99,70249,100,70345,99,70345,95,70345,97,70345,99,70345,98,70345,100,69865
[2025-06-28 02:26:36],5.1,10.5,97,70249,99,70345,98,70345,100,70345,100,70345,100,70345,100,70345,99,69865
[2025-06-28 02:26:37],5.7,10.5,98,70249,98,70345,98,70345,99,70345,93,70345,99,70345,97,70345,98,69865
[2025-06-28 02:26:40],4.8,10.5,100,70249,100,70345,100,70345,100,70345,100,70345,100,70345,100,70345,100,69865
[2025-06-28 02:26:43],4.9,10.5,95,70249,97,70345,95,70345,94,70345,88,70345,98,70345,100,70345,100,69865
[2025-06-28 02:26:47],4.7,10.5,95,70249,77,70345,92,70345,67,70345,100,70345,98,70345,98,70345,99,69865
[2025-06-28 02:26:50],5.0,10.5,100,70249,98,70345,100,70345,100,70345,100,70345,100,70345,99,70345,99,69865
[2025-06-28 02:26:53],4.7,10.5,93,70249,98,70345,100,70345,100,70345,97,70345,100,70345,99,70345,99,69865
[2025-06-28 02:26:57],4.6,10.5,100,70249,98,70345,57,70345,47,70345,12,70345,29,70345,4,70345,51,69865
[2025-06-28 02:27:00],5.0,10.5,99,70249,100,70345,100,70345,100,70345,100,70345,100,70345,100,70345,100,69865
[2025-06-28 02:27:03],4.8,10.5,100,70249,100,70345,100,70345,95,70345,99,70345,99,70345,100,70345,98,69865
[2025-06-28 02:27:06],4.6,10.5,98,70249,99,70345,94,70345,99,70345,99,70345,99,70345,100,70345,99,69865
[2025-06-28 02:27:10],5.0,10.5,100,70249,100,70345,100,70345,100,70345,100,70345,100,70345,100,70345,100,69865
[2025-06-28 02:27:14],4.9,10.5,100,70249,100,70345,100,70345,100,70345,100,70345,100,70345,100,70345,100,69865
[2025-06-28 02:27:16],4.4,10.5,0,70249,0,70345,0,70345,0,70345,0,70345,0,70345,0,70345,0,69865
[2025-06-28 02:27:19],4.5,10.4,0,70249,0,70345,0,70345,0,70345,0,70345,0,70345,0,70345,0,69865
[2025-06-28 02:27:21],4.5,10.4,0,70249,0,70345,0,70345,0,70345,0,70345,0,70345,0,70345,0,69865
[2025-06-28 02:27:23],4.5,10.4,0,70249,0,70345,0,70345,0,70345,0,70345,0,70345,0,70345,0,69865
[2025-06-28 02:27:26],4.5,10.5,0,70249,0,70345,0,70345,0,70345,0,70345,0,70345,0,70345,0,69865
[2025-06-28 02:27:27],4.2,10.5,0,70249,0,70345,0,70345,0,70345,0,70345,0,70345,0,70345,0,69865
[2025-06-28 02:27:29],4.5,10.5,0,70249,0,70345,0,70345,0,70345,0,70345,0,70345,0,70345,0,69865
[2025-06-28 02:27:31],4.2,10.5,100,70249,100,70345,100,70345,100,70345,100,70345,100,70345,100,70345,100,69865
[2025-06-28 02:27:34],4.3,10.5,100,70249,100,70345,100,70345,100,70345,100,70345,100,70345,100,70345,100,69865
[2025-06-28 02:27:37],4.8,10.5,100,70249,100,70345,100,70345,100,70345,85,70345,100,70345,55,70345,89,69865
[2025-06-28 02:27:40],5.5,10.5,99,70249,100,70345,100,70345,100,70345,100,70345,100,70345,100,70345,100,69865
[2025-06-28 02:27:43],4.6,10.5,100,70249,100,70345,100,70345,100,70345,99,70345,99,70345,100,70345,99,69865
[2025-06-28 02:27:46],4.8,10.5,99,70249,99,70345,68,70345,99,70345,99,70345,99,70345,100,70345,100,69865
[2025-06-28 02:27:49],4.8,10.5,100,70249,100,70345,100,70345,100,70345,100,70345,100,70345,100,70345,100,69865
[2025-06-28 02:27:52],4.8,10.5,100,70249,98,70345,100,70345,98,70345,100,70345,100,70345,98,70345,97,69865
[2025-06-28 02:27:55],4.9,10.5,100,70249,100,70345,100,70345,100,70345,100,70345,100,70345,100,70345,100,69865
[2025-06-28 02:27:58],4.9,10.5,100,70249,100,70345,100,70345,100,70345,100,70345,100,70345,100,70345,100,69865
[2025-06-28 02:28:02],4.9,10.5,99,70249,99,70345,99,70345,89,70345,100,70345,100,70345,100,70345,100,69865
[2025-06-28 02:28:05],4.8,10.5,99,70249,100,70345,99,70345,93,70345,94,70345,100,70345,99,70345,99,69865
[2025-06-28 02:28:08],4.8,10.5,100,70249,99,70345,100,70345,99,70345,100,70345,100,70345,100,70345,99,69865
[2025-06-28 02:28:11],4.9,10.5,100,70249,100,70345,100,70345,100,70345,100,70345,100,70345,100,70345,100,69865
[2025-06-28 02:28:15],5.0,10.5,100,70249,99,70345,99,70345,100,70345,98,70345,100,70345,100,70345,100,69865
[2025-06-28 02:28:18],4.8,10.5,100,70249,100,70345,100,70345,100,70345,100,70345,100,70345,100,70345,100,69865
[2025-06-28 02:28:22],4.8,10.5,99,70249,100,70345,100,70345,100,70345,100,70345,100,70345,100,70345,100,69865
[2025-06-28 02:28:25],5.0,10.5,98,70249,100,70345,100,70345,99,70345,88,70345,98,70345,93,70345,99,69865
[2025-06-28 02:28:28],4.8,10.5,100,70249,100,70345,100,70345,100,70345,100,70345,100,70345,100,70345,100,69865
[2025-06-28 02:28:31],5.0,10.5,99,70249,99,70345,98,70345,79,70345,98,70345,99,70345,100,70345,98,69865
[2025-06-28 02:28:35],4.9,10.5,100,70249,100,70345,100,70345,100,70345,100,70345,100,70345,86,70345,100,69865
