Time,CPU(%),RAM(%),GPU0_Util(%),GPU0_Mem(MB),GPU1_Util(%),GPU1_Mem(MB),GPU2_Util(%),GPU2_Mem(MB),GPU3_Util(%),GPU3_Mem(MB),GPU4_Util(%),GPU4_Mem(MB),GPU5_Util(%),GPU5_Mem(MB),GPU6_Util(%),GPU6_Mem(MB),GPU7_Util(%),GPU7_Mem(MB)
[2025-06-28 14:45:55],1.3,11.5,0,72896,0,70816,0,70816,0,70816,0,70816,0,70816,0,70816,0,70336
[2025-06-28 14:45:58],1.0,11.5,0,72896,0,70816,0,70816,0,70816,0,70816,0,70816,0,70816,0,70336
[2025-06-28 14:46:00],1.1,11.5,88,72896,85,70816,85,70816,85,70816,85,70816,86,70816,86,70816,85,70336
[2025-06-28 14:46:03],4.6,11.5,88,72896,85,70816,85,70816,85,70816,85,70816,85,70816,86,70816,85,70336
[2025-06-28 14:46:06],4.5,11.5,81,72896,78,70816,76,70816,76,70816,78,70816,77,70816,76,70816,78,70336
[2025-06-28 14:46:09],4.7,11.5,83,72896,77,70816,76,70816,78,70816,77,70816,78,70816,78,70816,77,70336
[2025-06-28 14:46:12],4.6,11.5,82,72896,78,70816,77,70816,77,70816,78,70816,76,70816,78,70816,80,70336
[2025-06-28 14:46:16],4.7,11.5,100,72896,92,70816,100,70816,87,70816,90,70816,82,70816,82,70816,78,70336
[2025-06-28 14:46:19],4.8,11.5,82,72896,77,70816,78,70816,78,70816,77,70816,78,70816,76,70816,78,70336
[2025-06-28 14:46:22],4.7,11.5,84,72896,77,70816,77,70816,78,70816,76,70816,78,70816,77,70816,78,70336
[2025-06-28 14:46:24],4.6,11.5,81,72896,78,70816,79,70816,77,70816,79,70816,77,70816,79,70816,79,70336
[2025-06-28 14:46:27],4.7,11.5,82,72896,80,70816,77,70816,77,70816,78,70816,77,70816,78,70816,77,70336
[2025-06-28 14:46:30],4.9,11.5,81,72896,77,70816,78,70816,78,70816,78,70816,77,70816,78,70816,78,70336
[2025-06-28 14:46:33],4.8,11.5,81,72896,77,70816,77,70816,77,70816,78,70816,77,70816,78,70816,77,70336
[2025-06-28 14:46:37],4.6,11.5,82,72896,78,70816,76,70816,76,70816,76,70816,77,70816,77,70816,78,70336
[2025-06-28 14:46:40],4.9,11.5,82,72896,77,70816,76,70816,77,70816,78,70816,77,70816,78,70816,79,70336
[2025-06-28 14:46:43],4.8,11.5,82,72896,75,70816,76,70816,79,70816,78,70816,79,70816,79,70816,82,70336
[2025-06-28 14:46:46],4.7,11.5,89,72896,75,70816,78,70816,78,70816,77,70816,86,70816,78,70816,79,70336
[2025-06-28 14:46:48],4.6,11.5,81,72896,78,70816,77,70816,78,70816,77,70816,78,70816,76,70816,77,70336
[2025-06-28 14:46:51],4.5,11.5,78,72896,77,70816,75,70816,76,70816,76,70816,72,70816,72,70816,77,70336
[2025-06-28 14:46:54],4.8,11.5,82,72896,77,70816,76,70816,76,70816,78,70816,76,70816,78,70816,79,70336
[2025-06-28 14:46:57],4.4,11.5,84,72896,74,70816,76,70816,74,70816,77,70816,76,70816,77,70816,74,70336
[2025-06-28 14:46:59],5.5,11.5,82,72896,78,70816,78,70816,82,70816,79,70816,78,70816,77,70816,80,70336
[2025-06-28 14:47:01],4.8,11.5,81,72896,76,70816,78,70816,78,70816,76,70816,76,70816,77,70816,77,70336
[2025-06-28 14:47:03],4.7,11.5,82,72896,78,70816,78,70816,82,70816,84,70816,76,70816,78,70816,80,70336
[2025-06-28 14:47:05],4.5,11.5,82,72896,76,70816,80,70816,80,70816,82,70816,80,70816,79,70816,79,70336
[2025-06-28 14:47:08],4.4,11.5,82,72896,74,70816,80,70816,77,70816,76,70816,80,70816,79,70816,80,70336
[2025-06-28 14:47:11],4.8,11.5,80,72896,74,70816,77,70816,76,70816,75,70816,77,70816,77,70816,76,70336
[2025-06-28 14:47:14],4.5,11.5,82,72896,76,70816,78,70816,77,70816,78,70816,77,70816,77,70816,78,70336
[2025-06-28 14:47:16],4.4,11.5,82,72896,78,70816,78,70816,78,70816,77,70816,77,70816,78,70816,78,70336
[2025-06-28 14:47:19],4.4,11.5,83,72896,77,70816,76,70816,77,70816,79,70816,77,70816,77,70816,77,70336
[2025-06-28 14:47:22],5.0,11.5,80,72896,76,70816,78,70816,76,70816,78,70816,78,70816,76,70816,78,70336
[2025-06-28 14:47:26],4.8,11.5,82,72896,78,70816,76,70816,79,70816,82,70816,76,70816,78,70816,78,70336
[2025-06-28 14:47:28],5.3,11.5,82,72896,75,70816,76,70816,76,70816,77,70816,76,70816,76,70816,77,70336
[2025-06-28 14:47:31],4.8,11.5,83,72896,78,70816,77,70816,77,70816,76,70816,78,70816,78,70816,78,70336
[2025-06-28 14:47:34],4.6,11.5,82,72896,77,70816,77,70816,78,70816,77,70816,79,70816,77,70816,79,70336
[2025-06-28 14:47:37],4.7,11.5,85,72896,82,70816,81,70816,82,70816,81,70816,83,70816,80,70816,81,70336
[2025-06-28 14:47:40],4.7,11.5,86,72896,82,70816,82,70816,82,70816,83,70816,83,70816,83,70816,84,70336
[2025-06-28 14:47:42],3.7,11.4,0,72896,0,70816,0,70816,0,70816,0,70816,0,70816,0,70816,0,70336
[2025-06-28 14:47:45],1.1,11.4,0,72896,0,70816,0,70816,0,70816,0,70816,0,70816,0,70816,0,70336
[2025-06-28 14:47:47],1.2,11.4,0,72896,0,70816,0,70816,0,70816,0,70816,0,70816,0,70816,0,70336
[2025-06-28 14:47:48],0.9,11.5,0,72896,0,70816,0,70816,0,70816,0,70816,0,70816,0,70816,0,70336
[2025-06-28 14:47:51],1.2,11.5,0,72896,0,70816,0,70816,0,70816,0,70816,0,70816,0,70816,0,70336
[2025-06-28 14:47:53],1.1,11.5,0,72896,0,70816,0,70816,0,70816,0,70816,0,70816,0,70816,0,70336
[2025-06-28 14:47:55],1.4,11.5,0,72896,0,70816,0,70816,0,70816,0,70816,0,70816,0,70816,0,70336
[2025-06-28 14:47:58],1.3,11.5,0,72896,26,70816,51,70816,36,70816,32,70816,54,70816,58,70816,83,70336
[2025-06-28 14:48:01],4.4,11.5,88,72896,84,70816,86,70816,85,70816,84,70816,86,70816,87,70816,88,70336
[2025-06-28 14:48:04],4.4,11.5,87,72896,85,70816,85,70816,85,70816,85,70816,85,70816,85,70816,87,70336
[2025-06-28 14:48:07],4.4,11.5,88,72896,85,70816,85,70816,85,70816,86,70816,85,70816,85,70816,87,70336
[2025-06-28 14:48:10],4.5,11.5,88,72896,84,70816,86,70816,86,70816,86,70816,86,70816,85,70816,87,70336
[2025-06-28 14:48:13],4.5,11.5,83,72896,76,70816,78,70816,78,70816,77,70816,78,70816,77,70816,78,70336
[2025-06-28 14:48:16],4.7,11.5,82,72896,76,70816,78,70816,79,70816,77,70816,77,70816,79,70816,77,70336
[2025-06-28 14:48:19],4.9,11.5,82,72896,78,70816,78,70816,78,70816,68,70816,78,70816,77,70816,77,70336
[2025-06-28 14:48:22],4.7,11.5,81,72896,76,70816,78,70816,78,70816,79,70816,78,70816,77,70816,79,70336
[2025-06-28 14:48:24],4.8,11.5,79,72896,79,70816,77,70816,76,70816,79,70816,78,70816,79,70816,79,70336
[2025-06-28 14:48:26],5.0,11.5,80,72896,75,70816,77,70816,77,70816,75,70816,76,70816,76,70816,79,70336
[2025-06-28 14:48:29],4.7,11.5,81,72896,75,70816,78,70816,78,70816,76,70816,77,70816,77,70816,78,70336
[2025-06-28 14:48:32],4.6,11.5,81,72896,78,70816,78,70816,78,70816,79,70816,78,70816,67,70816,78,70336
[2025-06-28 14:48:35],4.8,11.5,73,72896,77,70816,60,70816,73,70816,75,70816,74,70816,75,70816,77,70336
[2025-06-28 14:48:38],4.9,11.5,81,72896,77,70816,77,70816,76,70816,78,70816,78,70816,78,70816,78,70336
[2025-06-28 14:48:41],4.6,11.5,80,72896,78,70816,69,70816,76,70816,78,70816,74,70816,80,70816,78,70336
[2025-06-28 14:48:44],5.0,11.5,82,72896,75,70816,78,70816,78,70816,78,70816,78,70816,76,70816,78,70336
[2025-06-28 14:48:47],4.6,11.5,82,72896,78,70816,76,70816,77,70816,78,70816,76,70816,77,70816,77,70336
[2025-06-28 14:48:49],4.6,11.5,78,72896,77,70816,78,70816,72,70816,78,70816,79,70816,76,70816,78,70336
[2025-06-28 14:48:52],4.6,11.5,82,72896,75,70816,77,70816,68,70816,77,70816,76,70816,75,70816,76,70336
[2025-06-28 14:48:54],4.6,11.5,81,72896,77,70816,76,70816,77,70816,78,70816,78,70816,77,70816,77,70336
[2025-06-28 14:48:56],4.8,11.5,81,72896,75,70816,78,70816,78,70816,76,70816,78,70816,78,70816,79,70336
[2025-06-28 14:48:58],4.6,11.5,72,72896,74,70816,65,70816,76,70816,76,70816,72,70816,74,70816,65,70336
[2025-06-28 14:49:01],19.7,11.5,81,72896,75,70816,77,70816,78,70816,78,70816,76,70816,78,70816,79,70336
[2025-06-28 14:49:03],4.6,11.5,80,72896,76,70816,70,70816,69,70816,77,70816,78,70816,73,70816,77,70336
[2025-06-28 14:49:06],4.5,11.5,81,72896,78,70816,77,70816,76,70816,78,70816,78,70816,77,70816,79,70336
[2025-06-28 14:49:09],4.6,11.5,82,72896,77,70816,76,70816,78,70816,76,70816,76,70816,78,70816,77,70336
[2025-06-28 14:49:11],5.1,11.5,82,72896,77,70816,76,70816,76,70816,78,70816,77,70816,77,70816,78,70336
[2025-06-28 14:49:14],4.8,11.5,81,72896,76,70816,76,70816,77,70816,76,70816,77,70816,76,70816,77,70336
[2025-06-28 14:49:16],4.7,11.5,82,72896,76,70816,76,70816,77,70816,76,70816,78,70816,78,70816,78,70336
[2025-06-28 14:49:19],5.0,11.5,81,72896,76,70816,77,70816,78,70816,79,70816,78,70816,76,70816,78,70336
[2025-06-28 14:49:21],5.1,11.5,82,72896,76,70816,78,70816,78,70816,76,70816,78,70816,78,70816,79,70336
[2025-06-28 14:49:24],4.6,11.5,82,72896,78,70816,77,70816,76,70816,78,70816,77,70816,78,70816,76,70336
[2025-06-28 14:49:26],4.6,11.5,81,72896,78,70816,78,70816,78,70816,78,70816,77,70816,77,70816,78,70336
[2025-06-28 14:49:29],5.0,11.5,81,72896,77,70816,77,70816,78,70816,76,70816,75,70816,76,70816,78,70336
[2025-06-28 14:49:32],5.0,11.5,78,72896,76,70816,74,70816,69,70816,75,70816,76,70816,73,70816,78,70336
[2025-06-28 14:49:36],4.6,11.5,82,72896,76,70816,67,70816,79,70816,77,70816,78,70816,78,70816,78,70336
[2025-06-28 14:49:38],4.9,11.5,83,72896,78,70816,76,70816,76,70816,79,70816,77,70816,77,70816,78,70336
[2025-06-28 14:49:41],4.7,11.5,79,72896,78,70816,75,70816,74,70816,78,70816,78,70816,76,70816,76,70336
[2025-06-28 14:49:44],4.9,11.5,76,72896,70,70816,71,70816,68,70816,77,70816,70,70816,73,70816,78,70336
[2025-06-28 14:49:47],5.0,11.5,82,72896,78,70816,76,70816,77,70816,76,70816,76,70816,78,70816,79,70336
[2025-06-28 14:49:50],4.6,11.5,81,72896,68,70816,79,70816,78,70816,77,70816,78,70816,77,70816,78,70336
[2025-06-28 14:49:53],4.7,11.5,80,72896,59,70816,58,70816,54,70816,69,70816,71,70816,62,70816,76,70336
[2025-06-28 14:49:56],4.9,11.5,82,72896,77,70816,78,70816,67,70816,77,70816,78,70816,77,70816,77,70336
[2025-06-28 14:49:59],4.7,11.5,82,72896,77,70816,78,70816,77,70816,78,70816,78,70816,78,70816,78,70336
[2025-06-28 14:50:02],4.5,11.5,81,72896,77,70816,78,70816,77,70816,79,70816,68,70816,76,70816,78,70336
[2025-06-28 14:50:05],4.9,11.5,82,72896,67,70816,78,70816,78,70816,78,70816,79,70816,79,70816,77,70336
[2025-06-28 14:50:07],4.7,11.5,82,72896,78,70816,76,70816,78,70816,77,70816,77,70816,78,70816,77,70336
[2025-06-28 14:50:11],4.6,11.5,80,72896,76,70816,78,70816,72,70816,77,70816,78,70816,68,70816,78,70336
[2025-06-28 14:50:14],4.8,11.5,84,72896,79,70816,78,70816,80,70816,77,70816,80,70816,80,70816,78,70336
[2025-06-28 14:50:17],4.8,11.5,82,72896,78,70816,79,70816,79,70816,79,70816,79,70816,79,70816,79,70336
[2025-06-28 14:50:20],4.6,11.5,85,72896,81,70816,81,70816,81,70816,81,70816,82,70816,81,70816,82,70336
[2025-06-28 14:50:23],5.2,11.5,85,72896,81,70816,81,70816,81,70816,81,70816,81,70816,82,70816,82,70336
[2025-06-28 14:50:26],4.4,11.5,88,72896,85,70816,85,70816,85,70816,85,70816,87,70816,85,70816,86,70336
[2025-06-28 14:50:29],4.4,11.5,0,72896,0,70816,0,70816,0,70816,0,70816,0,70816,0,70816,0,70336
[2025-06-28 14:50:31],1.5,11.4,0,72896,0,70816,0,70816,0,70816,0,70816,0,70816,0,70816,0,70336
[2025-06-28 14:50:33],5.0,11.4,0,72896,0,70816,0,70816,0,70816,0,70816,0,70816,0,70816,0,70336
[2025-06-28 14:50:36],0.7,11.5,0,72896,0,70816,0,70816,0,70816,0,70816,0,70816,0,70816,0,70336
[2025-06-28 14:50:38],1.4,11.5,0,72896,0,70816,0,70816,0,70816,0,70816,0,70816,0,70816,0,70336
[2025-06-28 14:50:40],1.2,11.5,0,72896,0,70816,0,70816,0,70816,0,70816,0,70816,0,70816,0,70336
[2025-06-28 14:50:41],1.0,11.5,0,72896,0,70816,0,70816,0,70816,0,70816,0,70816,0,70816,0,70336
[2025-06-28 14:50:44],1.4,11.5,0,72896,0,70816,19,70816,3,70816,75,70816,86,70816,85,70816,74,70336
[2025-06-28 14:50:47],4.4,11.5,88,72896,85,70816,85,70816,86,70816,85,70816,86,70816,87,70816,86,70336
[2025-06-28 14:50:49],4.3,11.5,88,72896,85,70816,85,70816,86,70816,86,70816,85,70816,86,70816,85,70336
[2025-06-28 14:50:52],4.3,11.5,82,72896,78,70816,76,70816,79,70816,78,70816,77,70816,80,70816,79,70336
[2025-06-28 14:50:55],4.4,11.5,82,72896,78,70816,76,70816,78,70816,79,70816,77,70816,79,70816,80,70336
[2025-06-28 14:50:57],4.7,11.5,83,72896,78,70816,76,70816,78,70816,77,70816,78,70816,78,70816,78,70336
[2025-06-28 14:51:00],4.4,11.5,81,72896,76,70816,77,70816,78,70816,74,70816,68,70816,78,70816,78,70336
[2025-06-28 14:51:03],15.4,11.5,82,72896,76,70816,78,70816,78,70816,76,70816,78,70816,79,70816,79,70336
[2025-06-28 14:51:05],4.6,11.5,82,72896,77,70816,78,70816,77,70816,78,70816,78,70816,77,70816,79,70336
[2025-06-28 14:51:08],4.6,11.5,81,72896,76,70816,68,70816,78,70816,76,70816,78,70816,78,70816,78,70336
[2025-06-28 14:51:10],4.5,11.5,83,72896,77,70816,69,70816,76,70816,78,70816,78,70816,78,70816,77,70336
[2025-06-28 14:51:13],4.7,11.5,81,72896,78,70816,78,70816,78,70816,78,70816,78,70816,78,70816,79,70336
[2025-06-28 14:51:16],4.8,11.5,80,72896,76,70816,68,70816,68,70816,79,70816,76,70816,79,70816,79,70336
[2025-06-28 14:51:19],4.9,11.5,81,72896,76,70816,76,70816,77,70816,76,70816,76,70816,77,70816,77,70336
[2025-06-28 14:51:22],4.9,11.5,81,72896,76,70816,76,70816,78,70816,76,70816,76,70816,79,70816,77,70336
[2025-06-28 14:51:25],4.9,11.5,81,72896,78,70816,78,70816,78,70816,78,70816,78,70816,79,70816,78,70336
[2025-06-28 14:51:27],5.0,11.5,83,72896,77,70816,71,70816,75,70816,77,70816,79,70816,79,70816,78,70336
[2025-06-28 14:51:29],5.0,11.5,82,72896,78,70816,78,70816,76,70816,78,70816,77,70816,78,70816,78,70336
[2025-06-28 14:51:32],4.6,11.5,81,72896,75,70816,77,70816,69,70816,78,70816,79,70816,77,70816,78,70336
[2025-06-28 14:51:35],4.9,11.5,82,72896,77,70816,78,70816,78,70816,80,70816,78,70816,77,70816,77,70336
[2025-06-28 14:51:38],5.0,11.5,82,72896,78,70816,77,70816,78,70816,79,70816,77,70816,77,70816,78,70336
[2025-06-28 14:51:41],4.7,11.5,83,72896,78,70816,76,70816,78,70816,78,70816,76,70816,78,70816,77,70336
[2025-06-28 14:51:44],4.8,11.5,81,72896,77,70816,71,70816,79,70816,77,70816,69,70816,79,70816,78,70336
[2025-06-28 14:51:47],4.7,11.5,82,72896,75,70816,76,70816,76,70816,78,70816,77,70816,78,70816,79,70336
[2025-06-28 14:51:50],4.6,11.5,82,72896,76,70816,76,70816,76,70816,79,70816,79,70816,78,70816,76,70336
[2025-06-28 14:51:53],5.0,11.5,81,72896,77,70816,77,70816,78,70816,77,70816,78,70816,79,70816,79,70336
[2025-06-28 14:51:56],4.5,11.5,82,72896,77,70816,68,70816,76,70816,77,70816,78,70816,79,70816,80,70336
[2025-06-28 14:51:59],4.6,11.5,83,72896,77,70816,76,70816,77,70816,78,70816,76,70816,78,70816,77,70336
[2025-06-28 14:52:02],4.5,11.5,82,72896,77,70816,78,70816,76,70816,78,70816,78,70816,76,70816,76,70336
[2025-06-28 14:52:05],4.7,11.5,79,72896,75,70816,73,70816,71,70816,76,70816,78,70816,76,70816,77,70336
[2025-06-28 14:52:07],4.7,11.5,80,72896,78,70816,77,70816,73,70816,79,70816,76,70816,78,70816,77,70336
[2025-06-28 14:52:10],5.0,11.5,81,72896,78,70816,76,70816,77,70816,78,70816,76,70816,76,70816,77,70336
[2025-06-28 14:52:13],4.9,11.5,82,72896,77,70816,78,70816,78,70816,78,70816,76,70816,78,70816,77,70336
[2025-06-28 14:52:16],4.9,11.5,71,72896,71,70816,68,70816,74,70816,77,70816,76,70816,70,70816,70,70336
[2025-06-28 14:52:19],4.8,11.5,82,72896,77,70816,78,70816,79,70816,78,70816,79,70816,69,70816,78,70336
[2025-06-28 14:52:21],5.1,11.5,81,72896,77,70816,74,70816,78,70816,79,70816,69,70816,80,70816,77,70336
[2025-06-28 14:52:24],4.7,11.5,81,72896,76,70816,78,70816,78,70816,77,70816,78,70816,78,70816,79,70336
[2025-06-28 14:52:26],4.7,11.5,83,72896,78,70816,78,70816,78,70816,78,70816,77,70816,79,70816,77,70336
[2025-06-28 14:52:29],5.1,11.5,81,72896,77,70816,76,70816,77,70816,78,70816,76,70816,78,70816,80,70336
[2025-06-28 14:52:32],4.8,11.5,82,72896,78,70816,76,70816,77,70816,78,70816,77,70816,77,70816,77,70336
[2025-06-28 14:52:34],4.8,11.5,80,72896,76,70816,78,70816,78,70816,76,70816,78,70816,78,70816,78,70336
[2025-06-28 14:52:38],4.6,11.5,82,72896,78,70816,75,70816,76,70816,77,70816,76,70816,76,70816,76,70336
[2025-06-28 14:52:41],4.6,11.5,82,72896,78,70816,76,70816,77,70816,79,70816,77,70816,76,70816,79,70336
[2025-06-28 14:52:44],4.6,11.5,82,72896,78,70816,78,70816,76,70816,79,70816,76,70816,79,70816,76,70336
[2025-06-28 14:52:47],4.9,11.5,79,72896,77,70816,74,70816,75,70816,80,70816,78,70816,78,70816,77,70336
[2025-06-28 14:52:50],4.7,11.5,78,72896,75,70816,73,70816,70,70816,77,70816,78,70816,77,70816,77,70336
[2025-06-28 14:52:53],5.0,11.5,82,72896,78,70816,78,70816,77,70816,78,70816,78,70816,77,70816,78,70336
[2025-06-28 14:52:56],4.8,11.5,81,72896,67,70816,77,70816,77,70816,78,70816,77,70816,78,70816,77,70336
[2025-06-28 14:52:58],4.8,11.5,82,72896,77,70816,78,70816,78,70816,78,70816,78,70816,76,70816,77,70336
[2025-06-28 14:53:01],4.6,11.5,83,72896,78,70816,76,70816,78,70816,78,70816,77,70816,78,70816,78,70336
[2025-06-28 14:53:03],15.3,11.5,82,72896,77,70816,79,70816,79,70816,77,70816,79,70816,78,70816,79,70336
[2025-06-28 14:53:05],4.8,11.5,83,72896,80,70816,79,70816,79,70816,80,70816,79,70816,79,70816,80,70336
[2025-06-28 14:53:07],4.8,11.5,85,72896,80,70816,80,70816,80,70816,82,70816,81,70816,81,70816,82,70336
[2025-06-28 14:53:09],5.7,11.5,84,72896,81,70816,81,70816,81,70816,81,70816,81,70816,81,70816,81,70336
[2025-06-28 14:53:12],4.6,11.5,85,72896,80,70816,82,70816,82,70816,81,70816,82,70816,81,70816,81,70336
[2025-06-28 14:53:15],4.4,11.5,85,72896,81,70816,82,70816,81,70816,82,70816,82,70816,82,70816,82,70336
[2025-06-28 14:53:17],4.7,11.5,85,72896,82,70816,81,70816,83,70816,82,70816,83,70816,83,70816,83,70336
[2025-06-28 14:53:20],4.5,11.5,87,72896,83,70816,83,70816,84,70816,84,70816,83,70816,84,70816,84,70336
[2025-06-28 14:53:23],5.2,11.5,88,72896,86,70816,85,70816,86,70816,86,70816,86,70816,85,70816,87,70336
[2025-06-28 14:53:24],5.5,11.4,0,72896,0,70816,0,70816,0,70816,0,70816,0,70816,0,70816,0,70336
[2025-06-28 14:53:26],1.2,11.4,0,72896,0,70816,0,70816,0,70816,0,70816,0,70816,0,70816,0,70336
[2025-06-28 14:53:28],4.8,11.5,0,72896,0,70816,0,70816,0,70816,0,70816,0,70816,0,70816,0,70336
[2025-06-28 14:53:30],0.7,11.5,0,72896,0,70816,0,70816,0,70816,0,70816,0,70816,0,70816,0,70336
[2025-06-28 14:53:33],1.3,11.5,0,72896,0,70816,0,70816,0,70816,0,70816,0,70816,0,70816,0,70336
[2025-06-28 14:53:35],1.0,11.5,0,72896,0,70816,0,70816,0,70816,0,70816,0,70816,0,70816,0,70336
[2025-06-28 14:53:37],1.4,11.5,0,72896,0,70816,0,70816,0,70816,0,70816,0,70816,0,70816,0,70336
[2025-06-28 14:53:40],4.4,11.5,88,72896,84,70816,85,70816,86,70816,86,70816,86,70816,87,70816,86,70336
[2025-06-28 14:53:43],4.7,11.5,88,72896,85,70816,85,70816,86,70816,86,70816,85,70816,86,70816,86,70336
[2025-06-28 14:53:46],4.6,11.5,83,72896,77,70816,79,70816,77,70816,76,70816,79,70816,77,70816,78,70336
[2025-06-28 14:53:49],4.8,11.5,83,72896,76,70816,79,70816,78,70816,79,70816,79,70816,78,70816,78,70336
[2025-06-28 14:53:52],4.6,11.5,81,72896,78,70816,78,70816,76,70816,78,70816,78,70816,76,70816,76,70336
[2025-06-28 14:53:55],4.8,11.5,82,72896,76,70816,78,70816,79,70816,77,70816,79,70816,79,70816,77,70336
[2025-06-28 14:53:58],5.1,11.5,82,72896,76,70816,79,70816,79,70816,77,70816,77,70816,77,70816,70,70336
[2025-06-28 14:54:01],4.7,11.5,81,72896,69,70816,71,70816,75,70816,78,70816,78,70816,78,70816,77,70336
[2025-06-28 14:54:03],4.8,11.5,83,72896,74,70816,76,70816,78,70816,77,70816,78,70816,79,70816,79,70336
[2025-06-28 14:54:05],4.9,11.5,72,72896,71,70816,74,70816,68,70816,79,70816,76,70816,74,70816,76,70336
[2025-06-28 14:54:07],4.7,11.5,83,72896,78,70816,77,70816,79,70816,79,70816,78,70816,77,70816,77,70336
[2025-06-28 14:54:11],4.9,11.5,78,72896,75,70816,68,70816,77,70816,78,70816,70,70816,77,70816,77,70336
[2025-06-28 14:54:14],4.8,11.5,81,72896,63,70816,78,70816,77,70816,78,70816,78,70816,78,70816,78,70336
[2025-06-28 14:54:17],4.8,11.5,81,72896,77,70816,68,70816,76,70816,77,70816,78,70816,77,70816,79,70336
[2025-06-28 14:54:20],4.8,11.5,81,72896,76,70816,78,70816,79,70816,77,70816,78,70816,79,70816,78,70336
[2025-06-28 14:54:22],5.0,11.5,83,72896,76,70816,77,70816,25,70816,29,70816,7,70816,5,70816,42,70336
[2025-06-28 14:54:25],4.9,11.5,82,72896,68,70816,77,70816,70,70816,78,70816,78,70816,78,70816,76,70336
[2025-06-28 14:54:28],4.6,11.5,83,72896,76,70816,77,70816,76,70816,78,70816,77,70816,76,70816,78,70336
[2025-06-28 14:54:32],5.0,11.5,81,72896,75,70816,75,70816,70,70816,77,70816,76,70816,77,70816,78,70336
[2025-06-28 14:54:35],5.0,11.5,81,72896,67,70816,77,70816,77,70816,77,70816,77,70816,78,70816,75,70336
[2025-06-28 14:54:37],4.8,11.5,82,72896,76,70816,78,70816,77,70816,77,70816,78,70816,78,70816,78,70336
[2025-06-28 14:54:40],4.7,11.5,82,72896,77,70816,78,70816,78,70816,76,70816,78,70816,78,70816,78,70336
[2025-06-28 14:54:43],4.9,11.5,82,72896,77,70816,78,70816,78,70816,77,70816,77,70816,78,70816,77,70336
[2025-06-28 14:54:46],4.7,11.5,81,72896,77,70816,77,70816,67,70816,77,70816,79,70816,77,70816,77,70336
[2025-06-28 14:54:49],4.7,11.5,79,72896,76,70816,75,70816,78,70816,77,70816,78,70816,78,70816,78,70336
[2025-06-28 14:54:52],4.7,11.5,82,72896,77,70816,76,70816,78,70816,78,70816,76,70816,78,70816,77,70336
[2025-06-28 14:54:55],4.6,11.5,82,72896,77,70816,77,70816,78,70816,78,70816,78,70816,77,70816,76,70336
[2025-06-28 14:54:57],4.7,11.5,82,72896,78,70816,76,70816,78,70816,78,70816,77,70816,78,70816,78,70336
[2025-06-28 14:55:00],4.6,11.5,82,72896,78,70816,76,70816,77,70816,78,70816,77,70816,77,70816,77,70336
[2025-06-28 14:55:03],4.9,11.5,82,72896,77,70816,77,70816,77,70816,78,70816,78,70816,76,70816,77,70336
[2025-06-28 14:55:04],20.7,11.5,80,72896,78,70816,76,70816,77,70816,78,70816,75,70816,77,70816,77,70336
[2025-06-28 14:55:06],4.6,11.5,82,72896,75,70816,79,70816,69,70816,78,70816,78,70816,76,70816,78,70336
[2025-06-28 14:55:09],4.7,11.5,83,72896,77,70816,76,70816,77,70816,78,70816,77,70816,77,70816,76,70336
[2025-06-28 14:55:11],5.1,11.5,82,72896,67,70816,78,70816,78,70816,78,70816,77,70816,76,70816,79,70336
[2025-06-28 14:55:14],4.8,11.5,81,72896,76,70816,78,70816,78,70816,76,70816,78,70816,78,70816,78,70336
[2025-06-28 14:55:17],4.5,11.5,81,72896,77,70816,78,70816,78,70816,76,70816,78,70816,78,70816,78,70336
[2025-06-28 14:55:19],4.6,11.5,82,72896,78,70816,77,70816,78,70816,77,70816,77,70816,78,70816,77,70336
[2025-06-28 14:55:22],4.7,11.5,81,72896,76,70816,78,70816,78,70816,76,70816,75,70816,76,70816,72,70336
[2025-06-28 14:55:25],5.0,11.5,82,72896,78,70816,77,70816,77,70816,78,70816,77,70816,77,70816,77,70336
[2025-06-28 14:55:28],4.9,11.5,82,72896,78,70816,77,70816,78,70816,78,70816,78,70816,78,70816,77,70336
[2025-06-28 14:55:30],4.8,11.5,79,72896,78,70816,78,70816,77,70816,77,70816,78,70816,77,70816,78,70336
[2025-06-28 14:55:32],5.1,11.5,78,72896,75,70816,70,70816,72,70816,74,70816,76,70816,75,70816,79,70336
[2025-06-28 14:55:35],4.8,11.5,77,72896,78,70816,77,70816,77,70816,78,70816,78,70816,77,70816,76,70336
[2025-06-28 14:55:38],4.7,11.5,81,72896,76,70816,78,70816,78,70816,77,70816,78,70816,78,70816,78,70336
[2025-06-28 14:55:41],4.6,11.5,81,72896,76,70816,76,70816,77,70816,77,70816,76,70816,77,70816,78,70336
[2025-06-28 14:55:44],4.8,11.5,82,72896,77,70816,76,70816,77,70816,77,70816,76,70816,77,70816,77,70336
[2025-06-28 14:55:47],4.9,11.5,82,72896,78,70816,77,70816,77,70816,78,70816,78,70816,76,70816,77,70336
[2025-06-28 14:55:50],4.7,11.5,82,72896,77,70816,78,70816,79,70816,78,70816,78,70816,80,70816,77,70336
[2025-06-28 14:55:53],4.8,11.5,82,72896,76,70816,77,70816,78,70816,76,70816,77,70816,75,70816,78,70336
[2025-06-28 14:55:56],4.9,11.5,77,72896,76,70816,75,70816,73,70816,78,70816,78,70816,77,70816,79,70336
