Time,CPU(%),RAM(%),GPU0_Util(%),GPU0_Mem(MB),GPU1_Util(%),GPU1_Mem(MB),GPU2_Util(%),GPU2_Mem(MB),GPU3_Util(%),GPU3_Mem(MB),GPU4_Util(%),GPU4_Mem(MB),GPU5_Util(%),GPU5_Mem(MB),GPU6_Util(%),GPU6_Mem(MB),GPU7_Util(%),GPU7_Mem(MB)
[2025-06-30 02:56:39],4.3,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:56:41],4.1,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:56:42],3.9,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:56:44],7.4,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:56:45],4.5,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:56:47],3.7,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:56:48],4.1,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:56:50],4.0,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:56:52],4.3,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:56:53],4.3,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:56:54],4.2,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:56:57],4.3,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:56:59],4.3,10.2,99,75383,99,75479,99,75479,100,75479,100,75479,90,75479,99,75479,100,74999
[2025-06-30 02:57:01],4.8,10.2,99,75383,97,75479,98,75479,99,75479,100,75479,90,75479,100,75479,99,74999
[2025-06-30 02:57:02],4.9,10.2,99,75383,96,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:57:04],4.9,10.2,99,75383,98,75479,100,75479,100,75479,100,75479,100,75479,100,75479,99,74999
[2025-06-30 02:57:06],4.6,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:57:08],4.4,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:57:10],4.5,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:57:11],4.5,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:57:13],4.5,10.2,100,75383,96,75479,100,75479,97,75479,98,75479,100,75479,98,75479,100,74999
[2025-06-30 02:57:15],5.2,10.2,100,75383,98,75479,100,75479,100,75479,100,75479,89,75479,100,75479,100,74999
[2025-06-30 02:57:16],4.3,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:57:18],4.5,10.2,99,75383,98,75479,99,75479,99,75479,99,75479,100,75479,99,75479,100,74999
[2025-06-30 02:57:20],4.5,10.2,97,75383,97,75479,94,75479,98,75479,99,75479,87,75479,99,75479,99,74999
[2025-06-30 02:57:21],4.5,10.2,100,75383,97,75479,98,75479,98,75479,99,75479,88,75479,99,75479,96,74999
[2025-06-30 02:57:23],4.8,10.2,98,75383,98,75479,99,75479,99,75479,99,75479,100,75479,99,75479,100,74999
[2025-06-30 02:57:25],4.8,10.2,97,75383,96,75479,99,75479,99,75479,99,75479,82,75479,89,75479,96,74999
[2025-06-30 02:57:26],4.5,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:57:28],4.7,10.2,99,75383,98,75479,99,75479,99,75479,99,75479,91,75479,100,75479,99,74999
[2025-06-30 02:57:30],4.2,10.2,100,75383,100,75479,100,75479,100,75479,99,75479,100,75479,99,75479,99,74999
[2025-06-30 02:57:32],4.2,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:57:33],4.7,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:57:34],4.3,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:57:36],4.5,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:57:38],4.7,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:57:40],4.7,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:57:41],4.0,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:57:43],4.3,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:57:44],4.5,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:57:46],3.9,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:57:47],7.9,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:57:49],4.0,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:57:51],3.9,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:57:52],4.0,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:57:53],4.2,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:57:55],3.8,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:57:57],4.2,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:57:59],4.2,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:58:01],4.3,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:58:02],5.4,10.2,62,75383,67,75479,85,75479,71,75479,65,75479,60,75479,60,75479,62,74999
[2025-06-30 02:58:04],4.8,10.2,100,75383,91,75479,99,75479,99,75479,99,75479,91,75479,99,75479,99,74999
[2025-06-30 02:58:06],4.6,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:58:07],5.2,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:58:09],4.5,10.2,100,75383,97,75479,99,75479,99,75479,99,75479,90,75479,99,75479,99,74999
[2025-06-30 02:58:11],4.8,10.2,100,75383,100,75479,100,75479,100,75479,99,75479,100,75479,100,75479,100,74999
[2025-06-30 02:58:13],4.8,10.2,100,75383,98,75479,99,75479,99,75479,99,75479,93,75479,99,75479,99,74999
[2025-06-30 02:58:14],4.8,10.2,99,75383,98,75479,99,75479,99,75479,99,75479,90,75479,100,75479,99,74999
[2025-06-30 02:58:16],4.8,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:58:18],4.5,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:58:20],4.5,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:58:22],4.5,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,89,75479,100,75479,100,74999
[2025-06-30 02:58:23],4.4,10.2,100,75383,100,75479,99,75479,90,75479,99,75479,100,75479,100,75479,100,74999
[2025-06-30 02:58:25],4.6,10.2,98,75383,97,75479,98,75479,97,75479,100,75479,89,75479,100,75479,97,74999
[2025-06-30 02:58:27],4.5,10.2,99,75383,98,75479,99,75479,99,75479,99,75479,91,75479,100,75479,99,74999
[2025-06-30 02:58:29],4.9,10.2,99,75383,98,75479,99,75479,97,75479,99,75479,55,75479,99,75479,99,74999
[2025-06-30 02:58:30],4.7,10.2,99,75383,98,75479,98,75479,98,75479,100,75479,76,75479,100,75479,100,74999
[2025-06-30 02:58:32],16.6,10.2,95,75383,95,75479,97,75479,97,75479,98,75479,79,75479,98,75479,98,74999
[2025-06-30 02:58:34],4.6,10.2,100,75383,100,75479,100,75479,100,75479,97,75479,100,75479,100,75479,100,74999
[2025-06-30 02:58:35],4.5,10.2,99,75383,98,75479,99,75479,99,75479,100,75479,91,75479,100,75479,99,74999
[2025-06-30 02:58:37],4.8,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:58:39],4.2,10.2,100,75383,95,75479,98,75479,98,75479,98,75479,85,75479,98,75479,100,74999
[2025-06-30 02:58:41],4.6,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,99,74999
[2025-06-30 02:58:42],4.8,10.2,99,75383,98,75479,99,75479,99,75479,100,75479,90,75479,100,75479,99,74999
[2025-06-30 02:58:44],4.2,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:58:45],4.3,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:58:47],4.5,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:58:49],4.3,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:58:50],4.4,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:58:51],4.4,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:58:54],4.5,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:58:55],4.0,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:58:56],4.5,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:58:58],4.2,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:59:00],4.1,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:59:02],4.1,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:59:03],8.1,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:59:05],4.1,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:59:07],7.5,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:59:08],4.6,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:59:10],4.2,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:59:12],4.1,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:59:14],3.9,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:59:15],4.4,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 02:59:17],4.4,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:59:19],4.6,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:59:21],4.4,10.2,100,75383,99,75479,100,75479,100,75479,100,75479,99,75479,97,75479,100,74999
[2025-06-30 02:59:23],4.6,10.2,98,75383,98,75479,94,75479,100,75479,98,75479,73,75479,97,75479,97,74999
[2025-06-30 02:59:25],4.6,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:59:27],5.0,10.2,99,75383,99,75479,100,75479,99,75479,100,75479,100,75479,92,75479,100,74999
[2025-06-30 02:59:29],4.5,10.2,100,75383,98,75479,99,75479,100,75479,100,75479,89,75479,99,75479,100,74999
[2025-06-30 02:59:30],4.9,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:59:32],4.6,10.2,99,75383,97,75479,99,75479,99,75479,99,75479,90,75479,99,75479,99,74999
[2025-06-30 02:59:34],4.5,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:59:36],4.5,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:59:38],4.8,10.2,99,75383,98,75479,99,75479,99,75479,99,75479,100,75479,100,75479,100,74999
[2025-06-30 02:59:40],4.5,10.2,100,75383,98,75479,99,75479,99,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:59:41],4.5,10.2,98,75383,90,75479,99,75479,98,75479,99,75479,90,75479,99,75479,99,74999
[2025-06-30 02:59:43],4.7,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,90,75479,100,75479,100,74999
[2025-06-30 02:59:45],4.7,10.2,99,75383,98,75479,100,75479,100,75479,99,75479,90,75479,99,75479,99,74999
[2025-06-30 02:59:46],4.5,10.2,100,75383,100,75479,100,75479,97,75479,98,75479,98,75479,97,75479,98,74999
[2025-06-30 02:59:48],4.5,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:59:50],4.2,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:59:51],4.2,10.2,99,75383,98,75479,99,75479,98,75479,98,75479,90,75479,99,75479,99,74999
[2025-06-30 02:59:53],4.5,10.2,98,75383,100,75479,99,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:59:55],4.7,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:59:56],4.1,10.2,99,75383,98,75479,100,75479,92,75479,99,75479,99,75479,99,75479,98,74999
[2025-06-30 02:59:57],4.6,10.2,100,75383,100,75479,100,75479,99,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 02:59:59],4.4,10.2,99,75383,98,75479,99,75479,100,75479,99,75479,91,75479,99,75479,99,74999
[2025-06-30 03:00:01],4.0,10.2,99,75383,97,75479,99,75479,99,75479,99,75479,89,75479,100,75479,99,74999
[2025-06-30 03:00:02],5.3,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 03:00:04],4.5,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 03:00:06],4.2,10.2,97,75383,98,75479,99,75479,99,75479,99,75479,80,75479,97,75479,97,74999
[2025-06-30 03:00:08],4.4,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 03:00:09],4.4,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 03:00:11],4.3,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 03:00:13],4.1,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 03:00:14],4.6,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 03:00:16],4.5,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 03:00:18],4.5,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 03:00:19],4.7,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 03:00:22],4.5,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 03:00:23],4.4,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 03:00:25],4.4,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 03:00:27],4.4,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 03:00:29],4.3,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 03:00:30],4.6,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 03:00:33],4.7,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 03:00:35],33.3,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 03:00:36],4.3,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 03:00:37],7.9,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 03:00:39],4.0,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 03:00:40],4.2,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 03:00:42],4.0,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 03:00:44],4.5,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 03:00:45],4.3,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,0,75479,0,75479,0,74999
[2025-06-30 03:00:47],4.1,10.2,0,75383,0,75479,0,75479,0,75479,0,75479,4,75479,0,75479,17,74999
[2025-06-30 03:00:48],4.4,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 03:00:50],4.3,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 03:00:52],4.4,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 03:00:53],4.3,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 03:00:55],4.4,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,98,75479,100,75479,100,74999
[2025-06-30 03:00:57],4.6,10.2,100,75383,100,75479,100,75479,98,75479,98,75479,100,75479,100,75479,98,74999
[2025-06-30 03:00:58],4.2,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 03:01:00],4.6,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 03:01:02],4.2,10.2,100,75383,100,75479,100,75479,100,75479,100,75479,100,75479,100,75479,100,74999
[2025-06-30 03:01:03],4.2,10.2,98,75383,77,75479,97,75479,78,75479,83,75479,81,75479,85,75479,87,74999
[2025-06-30 03:01:04],4.4,10.2,99,75607,98,75703,100,75703,99,75703,99,75703,92,75703,99,75703,98,75223
[2025-06-30 03:01:06],4.2,10.2,91,75607,94,75703,92,75703,94,75703,94,75703,88,75703,87,75703,93,75223
[2025-06-30 03:01:08],4.4,10.2,98,75607,98,75703,98,75703,95,75703,99,75703,96,75703,96,75703,95,75223
[2025-06-30 03:01:10],4.4,10.2,98,75607,98,75703,98,75703,98,75703,98,75703,94,75703,97,75703,98,75223
[2025-06-30 03:01:11],4.7,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:01:13],4.4,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:01:15],4.3,10.2,99,75607,98,75703,98,75703,98,75703,99,75703,95,75703,98,75703,99,75223
[2025-06-30 03:01:16],4.4,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:01:18],4.5,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:01:19],4.1,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:01:21],4.8,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:01:23],4.4,10.2,0,75607,0,75703,0,75703,0,75703,0,75703,0,75703,0,75703,0,75223
[2025-06-30 03:01:24],5.7,10.2,0,75607,0,75703,0,75703,0,75703,0,75703,0,75703,0,75703,0,75223
[2025-06-30 03:01:25],4.2,10.2,0,75607,0,75703,0,75703,0,75703,0,75703,0,75703,0,75703,0,75223
[2025-06-30 03:01:27],8.0,10.2,0,75607,0,75703,0,75703,0,75703,0,75703,0,75703,0,75703,0,75223
[2025-06-30 03:01:29],3.8,10.2,0,75607,0,75703,0,75703,0,75703,0,75703,0,75703,0,75703,0,75223
[2025-06-30 03:01:31],4.1,10.2,0,75607,0,75703,0,75703,0,75703,0,75703,0,75703,0,75703,0,75223
[2025-06-30 03:01:32],3.9,10.2,0,75607,0,75703,0,75703,0,75703,0,75703,0,75703,0,75703,0,75223
[2025-06-30 03:01:34],4.4,10.2,0,75607,0,75703,0,75703,0,75703,0,75703,0,75703,0,75703,0,75223
[2025-06-30 03:01:36],4.4,10.2,0,75607,0,75703,0,75703,0,75703,0,75703,0,75703,0,75703,0,75223
[2025-06-30 03:01:37],4.5,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:01:39],4.3,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:01:42],4.6,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:01:43],4.4,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:01:45],4.7,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:01:47],4.5,10.2,97,75607,98,75703,97,75703,100,75703,100,75703,86,75703,97,75703,100,75223
[2025-06-30 03:01:49],4.5,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:01:50],4.7,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:01:52],4.7,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,95,75703,100,75703,100,75223
[2025-06-30 03:01:54],4.5,10.2,98,75607,100,75703,98,75703,100,75703,99,75703,100,75703,99,75703,100,75223
[2025-06-30 03:01:56],4.5,10.2,97,75607,96,75703,97,75703,97,75703,100,75703,99,75703,100,75703,100,75223
[2025-06-30 03:01:58],5.0,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:01:59],4.5,10.2,100,75607,99,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:02:01],4.5,10.2,97,75607,97,75703,98,75703,96,75703,97,75703,89,75703,97,75703,97,75223
[2025-06-30 03:02:03],5.6,10.2,99,75607,98,75703,99,75703,99,75703,99,75703,100,75703,99,75703,99,75223
[2025-06-30 03:02:05],4.2,10.2,100,75607,88,75703,94,75703,98,75703,98,75703,77,75703,96,75703,91,75223
[2025-06-30 03:02:06],4.3,10.2,100,75607,98,75703,100,75703,98,75703,98,75703,81,75703,99,75703,100,75223
[2025-06-30 03:02:07],4.5,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:02:09],4.4,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:02:11],4.8,10.2,99,75607,98,75703,99,75703,99,75703,100,75703,90,75703,100,75703,99,75223
[2025-06-30 03:02:12],4.5,10.2,97,75607,96,75703,86,75703,97,75703,97,75703,100,75703,96,75703,100,75223
[2025-06-30 03:02:14],4.5,10.2,99,75607,98,75703,99,75703,99,75703,99,75703,90,75703,100,75703,100,75223
[2025-06-30 03:02:16],4.1,10.2,98,75607,98,75703,91,75703,99,75703,99,75703,94,75703,98,75703,99,75223
[2025-06-30 03:02:17],4.6,10.2,100,75607,99,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:02:19],4.3,10.2,99,75607,100,75703,100,75703,100,75703,100,75703,94,75703,100,75703,100,75223
[2025-06-30 03:02:21],4.1,10.2,98,75607,69,75703,100,75703,69,75703,100,75703,100,75703,100,75703,98,75223
[2025-06-30 03:02:22],4.3,10.2,100,75607,98,75703,100,75703,99,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:02:24],4.5,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:02:26],4.5,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:02:27],4.2,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:02:28],4.4,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:02:30],4.3,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:02:33],4.1,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:02:34],4.8,10.2,95,75607,100,75703,89,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:02:36],23.7,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:02:38],8.7,10.2,0,75607,0,75703,0,75703,0,75703,0,75703,0,75703,0,75703,0,75223
[2025-06-30 03:02:40],4.1,10.2,0,75607,0,75703,0,75703,0,75703,0,75703,0,75703,0,75703,0,75223
[2025-06-30 03:02:42],4.0,10.2,0,75607,0,75703,0,75703,0,75703,0,75703,0,75703,0,75703,0,75223
[2025-06-30 03:02:43],3.8,10.2,0,75607,0,75703,0,75703,0,75703,0,75703,0,75703,0,75703,0,75223
[2025-06-30 03:02:45],4.3,10.2,0,75607,0,75703,0,75703,0,75703,0,75703,0,75703,0,75703,0,75223
[2025-06-30 03:02:47],4.5,10.2,0,75607,0,75703,0,75703,0,75703,0,75703,0,75703,0,75703,0,75223
[2025-06-30 03:02:48],4.2,10.2,0,75607,0,75703,0,75703,0,75703,0,75703,0,75703,0,75703,0,75223
[2025-06-30 03:02:50],4.3,10.2,0,75607,0,75703,0,75703,0,75703,0,75703,0,75703,0,75703,0,75223
[2025-06-30 03:02:52],4.2,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
[2025-06-30 03:02:53],4.4,10.2,100,75607,100,75703,100,75703,100,75703,100,75703,100,75703,100,75703,100,75223
