Time,CPU(%),RAM(%),GPU0_Util(%),GPU0_Mem(MB),GPU1_Util(%),GPU1_Mem(MB),GPU2_Util(%),GPU2_Mem(MB),GPU3_Util(%),GPU3_Mem(MB),GPU4_Util(%),GPU4_Mem(MB),GPU5_Util(%),GPU5_Mem(MB),GPU6_Util(%),GPU6_Mem(MB),GPU7_Util(%),GPU7_Mem(MB)
[2025-06-29 09:37:47],4.7,10.0,91,74690,91,74626,91,74626,91,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:37:49],4.7,10.0,91,74690,91,74626,91,74626,91,74626,91,74626,91,74626,90,74626,90,74626
[2025-06-29 09:37:51],4.8,10.0,91,74690,90,74626,90,74626,91,74626,91,74626,91,74626,90,74626,91,74626
[2025-06-29 09:37:52],4.8,10.0,90,74690,91,74626,91,74626,91,74626,90,74626,90,74626,90,74626,90,74626
[2025-06-29 09:37:54],4.7,10.0,91,74690,91,74626,91,74626,90,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:37:55],4.8,10.0,91,74690,90,74626,91,74626,91,74626,91,74626,91,74626,90,74626,91,74626
[2025-06-29 09:37:56],4.9,10.0,90,74690,91,74626,90,74626,90,74626,90,74626,89,74626,90,74626,90,74626
[2025-06-29 09:37:58],4.6,10.0,91,74690,90,74626,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:37:59],4.5,10.0,90,74690,90,74626,90,74626,91,74626,91,74626,91,74626,91,74626,91,74626
[2025-06-29 09:38:00],4.6,10.0,91,74690,91,74626,91,74626,91,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:38:02],4.8,10.0,91,74690,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626,91,74626
[2025-06-29 09:38:03],4.5,10.0,91,74690,91,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:38:05],4.4,10.0,91,74690,90,74626,90,74626,90,74626,89,74626,90,74626,90,74626,90,74626
[2025-06-29 09:38:06],4.4,10.0,90,74690,91,74626,91,74626,91,74626,91,74626,90,74626,91,74626,91,74626
[2025-06-29 09:38:07],4.5,10.0,91,74690,91,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:38:08],4.6,10.0,90,74690,90,74626,90,74626,90,74626,91,74626,90,74626,90,74626,90,74626
[2025-06-29 09:38:10],4.8,10.0,90,74690,90,74626,90,74626,91,74626,91,74626,91,74626,90,74626,90,74626
[2025-06-29 09:38:11],4.5,10.0,91,74690,91,74626,91,74626,90,74626,90,74626,90,74626,91,74626,91,74626
[2025-06-29 09:38:12],4.8,10.0,91,74690,90,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:38:14],5.0,10.0,91,74690,91,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:38:15],4.3,10.0,90,74690,91,74626,90,74626,90,74626,90,74626,90,74626,90,74626,90,74626
[2025-06-29 09:38:17],4.3,10.0,90,74690,91,74626,91,74626,91,74626,91,74626,91,74626,91,74626,90,74626
[2025-06-29 09:38:18],4.3,10.0,90,74690,90,74626,90,74626,91,74626,91,74626,91,74626,91,74626,90,74626
[2025-06-29 09:38:20],4.6,10.0,91,74690,91,74626,91,74626,90,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:38:21],4.5,10.0,91,74690,90,74626,90,74626,91,74626,91,74626,90,74626,91,74626,91,74626
[2025-06-29 09:38:22],4.8,10.0,91,74690,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626,90,74626
[2025-06-29 09:38:23],4.6,10.0,90,74690,90,74626,91,74626,90,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:38:25],4.6,10.0,91,74690,91,74626,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:38:27],4.5,10.0,91,74690,90,74626,91,74626,91,74626,91,74626,91,74626,90,74626,91,74626
[2025-06-29 09:38:29],4.9,10.0,91,74690,91,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:38:30],4.8,10.0,91,74690,90,74626,91,74626,90,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:38:32],4.7,10.0,91,74690,91,74626,91,74626,90,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:38:33],4.8,10.0,91,74690,90,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:38:35],4.8,10.0,90,74690,91,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:38:36],4.7,10.0,91,74690,90,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:38:37],5.0,10.0,90,74690,90,74626,90,74626,90,74626,91,74626,90,74626,90,74626,90,74626
[2025-06-29 09:38:39],4.7,10.0,91,74690,90,74626,91,74626,90,74626,91,74626,91,74626,90,74626,91,74626
[2025-06-29 09:38:41],4.7,10.0,91,74690,91,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:38:43],5.7,10.0,90,74690,90,74626,90,74626,89,74626,90,74626,90,74626,89,74626,90,74626
[2025-06-29 09:38:44],5.1,10.0,91,74690,90,74626,91,74626,90,74626,91,74626,91,74626,90,74626,91,74626
[2025-06-29 09:38:46],4.7,10.0,90,74690,91,74626,90,74626,90,74626,90,74626,90,74626,90,74626,90,74626
[2025-06-29 09:38:47],4.7,10.0,90,74690,90,74626,90,74626,90,74626,90,74626,90,74626,90,74626,90,74626
[2025-06-29 09:38:49],5.0,10.0,91,74690,91,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:38:50],4.9,10.0,91,74690,91,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:38:52],4.8,10.0,91,74690,91,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:38:53],4.9,10.0,91,74690,91,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:38:55],4.7,10.0,91,74690,90,74626,90,74626,90,74626,90,74626,90,74626,90,74626,90,74626
[2025-06-29 09:38:56],4.6,10.0,90,74690,90,74626,90,74626,90,74626,90,74626,90,74626,91,74626,89,74626
[2025-06-29 09:38:57],4.7,10.0,91,74690,91,74626,91,74626,90,74626,91,74626,90,74626,91,74626,90,74626
[2025-06-29 09:38:59],4.5,10.0,91,74690,90,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:39:00],4.5,10.0,91,74690,91,74626,91,74626,91,74626,91,74626,90,74626,91,74626,90,74626
[2025-06-29 09:39:01],4.6,10.0,91,74690,90,74626,90,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:39:02],4.6,10.0,91,74690,90,74626,90,74626,91,74626,91,74626,90,74626,91,74626,91,74626
[2025-06-29 09:39:04],4.7,10.0,91,74690,91,74626,91,74626,91,74626,91,74626,91,74626,91,74626,91,74626
[2025-06-29 09:39:05],4.4,10.0,91,74690,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626,91,74626
[2025-06-29 09:39:07],4.7,10.0,91,74690,91,74626,91,74626,91,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:39:08],4.7,10.0,91,74690,90,74626,90,74626,90,74626,90,74626,90,74626,89,74626,90,74626
[2025-06-29 09:39:09],4.8,10.0,91,74690,90,74626,91,74626,91,74626,91,74626,90,74626,91,74626,90,74626
[2025-06-29 09:39:10],4.6,10.0,90,74690,90,74626,90,74626,90,74626,91,74626,90,74626,90,74626,90,74626
[2025-06-29 09:39:12],7.7,10.0,88,74690,88,74626,88,74626,86,74626,87,74626,86,74626,90,74626,88,74626
[2025-06-29 09:39:13],22.8,10.0,91,74690,91,74626,91,74626,91,74626,91,74626,90,74626,91,74626,91,74626
[2025-06-29 09:39:14],4.6,10.0,91,74690,91,74626,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:39:16],4.3,10.0,91,74690,91,74626,90,74626,91,74626,91,74626,90,74626,91,74626,90,74626
[2025-06-29 09:39:17],4.4,10.0,91,74690,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626,91,74626
[2025-06-29 09:39:18],4.4,10.0,90,74690,91,74626,91,74626,91,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:39:20],4.5,10.0,91,74690,90,74626,91,74626,90,74626,90,74626,89,74626,90,74626,91,74626
[2025-06-29 09:39:21],4.4,10.0,91,74690,91,74626,91,74626,91,74626,91,74626,90,74626,91,74626,91,74626
[2025-06-29 09:39:22],4.6,10.0,91,74690,91,74626,91,74626,89,74626,91,74626,90,74626,91,74626,91,74626
[2025-06-29 09:39:24],4.6,10.0,91,74690,91,74626,91,74626,90,74626,90,74626,90,74626,91,74626,91,74626
[2025-06-29 09:39:25],4.4,10.0,90,74690,90,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:39:26],4.9,10.0,91,74690,90,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:39:28],5.1,10.0,90,74690,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626,91,74626
[2025-06-29 09:39:29],4.7,10.0,91,74690,90,74626,90,74626,91,74626,91,74626,91,74626,90,74626,91,74626
[2025-06-29 09:39:31],4.9,10.0,91,74690,91,74626,91,74626,91,74626,91,74626,90,74626,91,74626,91,74626
[2025-06-29 09:39:33],4.7,10.0,90,74690,91,74626,91,74626,90,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:39:34],4.7,10.0,91,74690,90,74626,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:39:35],4.8,10.0,91,74690,90,74626,90,74626,91,74626,91,74626,91,74626,90,74626,91,74626
[2025-06-29 09:39:37],5.0,10.0,90,74690,90,74626,90,74626,90,74626,90,74626,90,74626,90,74626,90,74626
[2025-06-29 09:39:38],4.9,10.0,91,74690,91,74626,90,74626,91,74626,91,74626,91,74626,90,74626,90,74626
[2025-06-29 09:39:40],4.8,10.0,91,74690,91,74626,90,74626,91,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:39:41],4.9,10.0,91,74690,91,74626,91,74626,91,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:39:43],4.9,10.0,91,74690,91,74626,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:39:44],5.1,10.0,91,74690,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626,91,74626
[2025-06-29 09:39:46],5.1,10.0,91,74690,90,74626,90,74626,91,74626,91,74626,91,74626,91,74626,91,74626
[2025-06-29 09:39:47],4.7,10.0,91,74690,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626,91,74626
[2025-06-29 09:39:49],4.7,10.0,90,74690,91,74626,91,74626,91,74626,90,74626,90,74626,90,74626,90,74626
[2025-06-29 09:39:50],4.8,10.0,90,74690,91,74626,91,74626,91,74626,90,74626,90,74626,90,74626,90,74626
[2025-06-29 09:39:52],4.9,10.0,91,74690,90,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:39:54],5.0,10.0,91,74690,91,74626,90,74626,91,74626,91,74626,90,74626,91,74626,90,74626
[2025-06-29 09:39:55],4.8,10.0,91,74690,91,74626,90,74626,91,74626,91,74626,90,74626,91,74626,90,74626
[2025-06-29 09:39:57],4.7,10.0,91,74690,91,74626,90,74626,91,74626,91,74626,91,74626,91,74626,91,74626
[2025-06-29 09:39:58],4.7,10.0,91,74690,90,74626,90,74626,91,74626,91,74626,91,74626,90,74626,91,74626
[2025-06-29 09:39:59],4.9,10.0,90,74690,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626,90,74626
[2025-06-29 09:40:01],4.4,10.0,90,74690,90,74626,90,74626,91,74626,91,74626,91,74626,90,74626,90,74626
[2025-06-29 09:40:02],4.6,10.0,90,74690,91,74626,90,74626,91,74626,91,74626,90,74626,91,74626,90,74626
[2025-06-29 09:40:04],4.6,10.0,90,74690,90,74626,90,74626,90,74626,91,74626,90,74626,91,74626,90,74626
[2025-06-29 09:40:05],4.5,10.0,91,74690,90,74626,91,74626,91,74626,91,74626,90,74626,91,74626,91,74626
[2025-06-29 09:40:07],5.2,10.0,91,74690,91,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:40:08],4.4,10.0,90,74690,91,74626,91,74626,90,74626,90,74626,90,74626,91,74626,90,74626
[2025-06-29 09:40:10],4.6,10.0,90,74690,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626,91,74626
[2025-06-29 09:40:11],4.6,10.0,91,74690,91,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:40:12],4.6,10.0,91,74690,90,74626,90,74626,91,74626,91,74626,90,74626,91,74626,91,74626
[2025-06-29 09:40:13],4.7,10.0,91,74690,91,74626,90,74626,91,74626,91,74626,91,74626,91,74626,90,74626
[2025-06-29 09:40:15],4.4,10.0,91,74690,90,74626,91,74626,90,74626,90,74626,90,74626,90,74626,90,74626
[2025-06-29 09:40:16],4.5,10.0,91,74690,91,74626,91,74626,91,74626,91,74626,90,74626,91,74626,91,74626
[2025-06-29 09:40:18],4.5,10.0,91,74690,90,74626,91,74626,91,74626,91,74626,91,74626,91,74626,91,74626
[2025-06-29 09:40:19],4.4,10.0,91,74690,90,74626,91,74626,91,74626,91,74626,91,74626,90,74626,90,74626
[2025-06-29 09:40:20],4.8,10.0,90,74690,90,74626,90,74626,91,74626,91,74626,91,74626,91,74626,90,74626
[2025-06-29 09:40:22],4.5,10.0,90,74690,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626,91,74626
[2025-06-29 09:40:23],4.9,10.0,90,74690,91,74626,91,74626,90,74626,90,74626,90,74626,90,74626,90,74626
[2025-06-29 09:40:24],4.6,10.0,91,74690,91,74626,91,74626,90,74626,91,74626,90,74626,91,74626,91,74626
[2025-06-29 09:40:25],4.5,10.0,91,74690,91,74626,90,74626,91,74626,91,74626,90,74626,90,74626,90,74626
[2025-06-29 09:40:27],4.5,10.0,90,74690,91,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:40:28],4.7,10.0,91,74690,90,74626,90,74626,91,74626,91,74626,90,74626,91,74626,91,74626
[2025-06-29 09:40:30],5.0,10.0,91,74690,90,74626,90,74626,91,74626,91,74626,91,74626,91,74626,91,74626
[2025-06-29 09:40:31],4.7,10.0,90,74690,90,74626,91,74626,90,74626,90,74626,90,74626,90,74626,90,74626
[2025-06-29 09:40:33],4.9,10.0,91,74690,90,74626,91,74626,90,74626,91,74626,90,74626,90,74626,90,74626
[2025-06-29 09:40:34],4.7,10.0,91,74690,91,74626,90,74626,91,74626,91,74626,90,74626,91,74626,90,74626
[2025-06-29 09:40:36],5.0,10.0,90,74690,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626,90,74626
[2025-06-29 09:40:37],4.9,10.0,91,74690,90,74626,90,74626,91,74626,91,74626,90,74626,91,74626,90,74626
[2025-06-29 09:40:39],4.8,10.0,91,74690,91,74626,90,74626,90,74626,90,74626,90,74626,90,74626,90,74626
[2025-06-29 09:40:40],4.9,10.0,91,74690,91,74626,90,74626,91,74626,91,74626,90,74626,91,74626,90,74626
[2025-06-29 09:40:42],4.8,10.0,91,74690,91,74626,91,74626,90,74626,90,74626,90,74626,91,74626,91,74626
[2025-06-29 09:40:43],4.9,10.0,91,74690,91,74626,90,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:40:45],4.7,10.0,91,74690,91,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:40:46],4.7,10.0,91,74690,91,74626,90,74626,91,74626,91,74626,91,74626,90,74626,90,74626
[2025-06-29 09:40:48],5.0,10.0,91,74690,90,74626,90,74626,90,74626,90,74626,90,74626,91,74626,90,74626
[2025-06-29 09:40:49],4.7,10.0,90,74690,91,74626,91,74626,90,74626,91,74626,91,74626,90,74626,91,74626
[2025-06-29 09:40:51],4.7,10.0,90,74690,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626,90,74626
[2025-06-29 09:40:52],4.8,10.0,90,74690,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626,91,74626
[2025-06-29 09:40:54],5.0,10.0,91,74690,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626,90,74626
[2025-06-29 09:40:55],4.8,10.0,90,74690,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626,90,74626
[2025-06-29 09:40:57],4.9,10.0,91,74690,91,74626,91,74626,90,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:40:58],4.9,10.0,91,74690,91,74626,91,74626,90,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:41:00],4.7,10.0,90,74690,89,74626,90,74626,90,74626,90,74626,90,74626,90,74626,90,74626
[2025-06-29 09:41:01],4.5,10.0,90,74690,91,74626,90,74626,90,74626,90,74626,90,74626,90,74626,90,74626
[2025-06-29 09:41:03],4.4,10.0,90,74690,91,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:41:04],4.6,10.0,91,74690,91,74626,90,74626,91,74626,91,74626,90,74626,91,74626,90,74626
[2025-06-29 09:41:05],4.5,10.0,91,74690,91,74626,90,74626,91,74626,91,74626,90,74626,91,74626,90,74626
[2025-06-29 09:41:06],4.5,10.0,90,74690,90,74626,90,74626,90,74626,91,74626,90,74626,91,74626,90,74626
[2025-06-29 09:41:08],5.4,10.0,91,74690,91,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:41:09],4.5,10.0,91,74690,91,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:41:11],4.6,10.0,90,74690,91,74626,91,74626,90,74626,90,74626,90,74626,91,74626,91,74626
[2025-06-29 09:41:12],4.6,10.0,90,74690,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626,91,74626
[2025-06-29 09:41:14],4.7,10.0,90,74690,91,74626,91,74626,90,74626,90,74626,89,74626,90,74626,90,74626
[2025-06-29 09:41:15],21.2,10.0,90,74690,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626,90,74626
[2025-06-29 09:41:16],4.4,10.0,90,74690,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626,90,74626
[2025-06-29 09:41:18],4.5,10.0,91,74690,91,74626,90,74626,90,74626,90,74626,90,74626,91,74626,90,74626
[2025-06-29 09:41:19],4.4,10.0,90,74690,90,74626,90,74626,90,74626,90,74626,90,74626,90,74626,89,74626
[2025-06-29 09:41:20],4.5,10.0,91,74690,91,74626,91,74626,90,74626,91,74626,90,74626,91,74626,91,74626
[2025-06-29 09:41:21],4.6,10.0,91,74690,90,74626,90,74626,91,74626,91,74626,91,74626,91,74626,91,74626
[2025-06-29 09:41:23],4.7,10.0,91,74690,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626,91,74626
[2025-06-29 09:41:24],4.8,10.0,90,74690,90,74626,91,74626,90,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:41:25],4.5,10.0,91,74690,91,74626,91,74626,91,74626,91,74626,90,74626,91,74626,90,74626
[2025-06-29 09:41:27],4.5,10.0,91,74690,91,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:41:28],4.6,10.0,91,74690,91,74626,90,74626,91,74626,91,74626,90,74626,91,74626,91,74626
[2025-06-29 09:41:29],4.7,10.0,91,74690,91,74626,91,74626,90,74626,91,74626,90,74626,91,74626,91,74626
[2025-06-29 09:41:31],5.1,10.0,91,74690,90,74626,90,74626,91,74626,91,74626,90,74626,91,74626,91,74626
[2025-06-29 09:41:33],5.0,10.0,91,74690,90,74626,90,74626,91,74626,91,74626,91,74626,91,74626,91,74626
[2025-06-29 09:41:34],5.1,10.0,90,74690,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626,91,74626
[2025-06-29 09:41:35],4.9,10.0,91,74690,91,74626,91,74626,90,74626,91,74626,91,74626,90,74626,91,74626
[2025-06-29 09:41:37],5.1,10.0,91,74690,90,74626,90,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:41:38],4.9,10.0,91,74690,91,74626,90,74626,91,74626,91,74626,90,74626,91,74626,91,74626
[2025-06-29 09:41:40],4.7,10.0,91,74690,91,74626,90,74626,91,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:41:42],4.7,10.0,91,74690,91,74626,90,74626,91,74626,91,74626,90,74626,91,74626,90,74626
[2025-06-29 09:41:44],4.8,10.0,91,74690,90,74626,90,74626,91,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:41:45],4.7,10.0,91,74690,91,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:41:47],4.7,10.0,90,74690,90,74626,90,74626,89,74626,90,74626,90,74626,89,74626,91,74626
[2025-06-29 09:41:49],4.8,10.0,91,74690,90,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:41:50],5.2,10.0,91,74690,90,74626,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:41:51],4.7,10.0,91,74690,90,74626,90,74626,91,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:41:53],5.0,10.0,91,74690,91,74626,90,74626,91,74626,91,74626,91,74626,90,74626,91,74626
[2025-06-29 09:41:54],4.8,10.0,91,74690,90,74626,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:41:56],4.9,10.0,91,74690,91,74626,90,74626,91,74626,91,74626,91,74626,91,74626,90,74626
[2025-06-29 09:41:58],5.0,10.0,90,74690,91,74626,91,74626,91,74626,90,74626,91,74626,90,74626,91,74626
[2025-06-29 09:41:59],4.9,10.0,91,74690,91,74626,91,74626,91,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:42:00],4.9,10.0,91,74690,91,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:42:02],4.7,10.0,90,74690,91,74626,91,74626,91,74626,90,74626,90,74626,91,74626,91,74626
[2025-06-29 09:42:03],4.6,10.0,90,74690,90,74626,90,74626,90,74626,90,74626,89,74626,90,74626,91,74626
[2025-06-29 09:42:04],4.5,10.0,91,74690,90,74626,91,74626,90,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:42:06],4.4,10.0,91,74690,89,74626,91,74626,90,74626,91,74626,89,74626,90,74626,90,74626
[2025-06-29 09:42:07],4.4,10.0,90,74690,90,74626,90,74626,90,74626,89,74626,90,74626,90,74626,90,74626
[2025-06-29 09:42:09],4.6,10.0,91,74690,90,74626,90,74626,91,74626,90,74626,90,74626,91,74626,91,74626
[2025-06-29 09:42:10],5.1,10.0,90,74690,90,74626,90,74626,91,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:42:11],4.4,10.0,90,74690,90,74626,90,74626,90,74626,90,74626,90,74626,90,74626,90,74626
[2025-06-29 09:42:13],4.6,10.0,91,74690,90,74626,91,74626,90,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:42:14],4.6,10.0,91,74690,90,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:42:15],4.8,10.0,91,74690,91,74626,90,74626,91,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:42:16],4.5,10.0,90,74690,91,74626,90,74626,90,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:42:18],4.6,10.0,91,74690,91,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:42:19],4.5,10.0,91,74690,90,74626,91,74626,91,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:42:20],4.4,10.0,91,74690,91,74626,90,74626,91,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:42:22],4.8,10.0,91,74690,90,74626,90,74626,91,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:42:23],4.4,10.0,90,74690,90,74626,90,74626,90,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:42:24],8.7,10.0,0,74690,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626
[2025-06-29 09:42:25],4.4,10.0,0,74690,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626
[2025-06-29 09:42:27],8.1,10.0,0,74690,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626
[2025-06-29 09:42:28],4.7,10.0,0,74690,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626
[2025-06-29 09:42:29],4.4,10.0,0,74690,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626
[2025-06-29 09:42:30],4.4,10.0,0,74690,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626
[2025-06-29 09:42:31],4.5,10.0,0,74690,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626
[2025-06-29 09:42:33],4.7,10.0,0,74690,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626
[2025-06-29 09:42:34],4.6,10.0,0,74690,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626
[2025-06-29 09:42:35],4.3,10.0,0,74690,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626
[2025-06-29 09:42:37],4.8,10.0,0,74690,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626
[2025-06-29 09:42:38],4.7,10.0,0,74690,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626
[2025-06-29 09:42:39],4.9,10.0,91,74690,91,74626,91,74626,91,74626,91,74626,91,74626,90,74626,91,74626
[2025-06-29 09:42:41],4.7,10.0,90,74690,91,74626,90,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:42:42],5.6,10.0,91,74690,90,74626,91,74626,90,74626,91,74626,90,74626,90,74626,90,74626
[2025-06-29 09:42:44],4.9,10.0,90,74690,91,74626,91,74626,90,74626,91,74626,91,74626,90,74626,90,74626
[2025-06-29 09:42:45],5.1,10.0,91,74690,91,74626,90,74626,91,74626,91,74626,90,74626,90,74626,90,74626
[2025-06-29 09:42:47],4.7,10.0,90,74690,90,74626,91,74626,90,74626,91,74626,91,74626,90,74626,91,74626
[2025-06-29 09:42:49],4.8,10.0,91,74690,91,74626,91,74626,91,74626,90,74626,91,74626,90,74626,91,74626
[2025-06-29 09:42:50],4.7,10.0,91,74690,91,74626,91,74626,90,74626,90,74626,90,74626,90,74626,90,74626
[2025-06-29 09:42:52],4.9,10.0,90,74690,91,74626,91,74626,90,74626,90,74626,91,74626,91,74626,90,74626
[2025-06-29 09:42:53],5.0,10.0,91,74690,90,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:42:55],4.8,10.0,91,74690,90,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:42:56],4.8,10.0,91,74690,91,74626,91,74626,91,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:42:58],4.9,10.0,91,74690,91,74626,91,74626,90,74626,91,74626,90,74626,90,74626,91,74626
[2025-06-29 09:42:59],4.9,10.0,91,74690,90,74626,91,74626,91,74626,91,74626,91,74626,91,74626,91,74626
[2025-06-29 09:43:00],4.8,10.0,90,74690,91,74626,91,74626,90,74626,90,74626,90,74626,90,74626,91,74626
[2025-06-29 09:43:02],4.7,10.0,90,74690,91,74626,90,74626,90,74626,91,74626,90,74626,90,74626,91,74626
