Time,CPU(%),RAM(%),GPU0_Util(%),GPU0_Mem(MB),GPU1_Util(%),GPU1_Mem(MB),GPU2_Util(%),GPU2_Mem(MB),GPU3_Util(%),GPU3_Mem(MB),GPU4_Util(%),GPU4_Mem(MB),GPU5_Util(%),GPU5_Mem(MB),GPU6_Util(%),GPU6_Mem(MB),GPU7_Util(%),GPU7_Mem(MB)
[2025-06-27 10:42:09],4.6,10.0,100,74049,100,74145,100,74145,100,74145,100,74145,100,74165,100,74165,100,73665
[2025-06-27 10:42:12],5.0,10.0,100,74049,100,74145,100,74145,100,74145,100,74145,100,74165,100,74165,100,73665
[2025-06-27 10:42:16],4.5,10.0,0,74049,0,74145,0,74145,0,74145,0,74145,0,74165,0,74165,0,73665
[2025-06-27 10:42:18],4.0,10.0,0,74049,0,74145,0,74145,0,74145,0,74145,0,74165,0,74165,0,73665
[2025-06-27 10:42:21],19.6,10.0,0,74049,0,74145,0,74145,0,74145,0,74145,0,74165,0,74165,0,73665
[2025-06-27 10:42:24],4.3,10.0,0,74049,0,74145,0,74145,0,74145,0,74145,0,74165,0,74165,0,73665
[2025-06-27 10:42:26],4.4,10.0,0,74049,0,74145,0,74145,0,74145,0,74145,0,74165,0,74165,0,73665
[2025-06-27 10:42:29],5.0,10.0,0,74049,0,74145,0,74145,0,74145,0,74145,0,74165,0,74165,0,73665
[2025-06-27 10:42:33],4.7,10.0,100,74049,100,74145,100,74145,100,74145,100,74145,100,74165,100,74165,100,73665
[2025-06-27 10:42:38],4.3,10.0,100,74049,100,74145,100,74145,100,74145,100,74145,100,74165,100,74165,100,73665
[2025-06-27 10:42:41],4.7,10.0,70,74051,80,74145,78,74145,53,74145,69,74145,82,74165,93,74165,79,73665
[2025-06-27 10:42:44],5.1,10.0,100,74051,100,74145,100,74145,100,74145,100,74145,100,74165,100,74165,100,73665
[2025-06-27 10:42:47],4.8,10.0,100,74051,100,74145,100,74145,100,74145,100,74145,100,74165,100,74165,100,73665
[2025-06-27 10:42:50],4.9,10.0,100,74051,100,74145,100,74145,100,74145,100,74145,100,74165,100,74165,100,73665
[2025-06-27 10:42:53],5.1,10.0,100,74051,100,74145,100,74145,100,74145,100,74145,100,74165,100,74165,100,73665
[2025-06-27 10:42:56],4.7,10.0,100,74051,100,74145,100,74145,100,74145,100,74145,94,74165,66,74165,100,73665
[2025-06-27 10:42:58],8.9,9.9,0,74051,0,74145,0,74145,0,74145,0,74145,0,74165,0,74165,0,73665
[2025-06-27 10:43:01],8.2,10.0,0,74051,0,74145,0,74145,0,74145,0,74145,0,74165,0,74165,0,73665
[2025-06-27 10:43:03],4.6,10.0,0,74051,0,74145,0,74145,0,74145,0,74145,0,74165,0,74165,0,73665
[2025-06-27 10:43:06],4.4,10.0,0,74051,0,74145,0,74145,0,74145,0,74145,0,74165,0,74165,0,73665
[2025-06-27 10:43:08],4.3,10.0,0,74051,0,74145,0,74145,0,74145,0,74145,0,74165,0,74165,0,73665
[2025-06-27 10:43:12],4.5,10.0,100,74051,100,74145,100,74145,100,74145,100,74145,100,74165,100,74165,100,73665
[2025-06-27 10:43:16],4.7,10.0,100,74051,100,74145,100,74145,100,74145,100,74145,100,74165,100,74165,100,73665
[2025-06-27 10:43:20],4.4,10.0,100,74051,100,74145,100,74145,100,74145,100,74145,100,74165,100,74165,100,73665
[2025-06-27 10:43:23],4.6,10.0,100,74051,100,74147,100,74145,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:43:27],4.8,10.0,100,74051,100,74147,100,74145,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:43:31],5.6,10.0,100,74051,100,74147,100,74145,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:43:35],4.8,10.0,100,74051,100,74147,100,74145,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:43:38],4.5,10.0,0,74051,0,74147,0,74145,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:43:41],4.5,9.9,0,74051,0,74147,0,74145,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:43:44],4.1,10.0,0,74051,0,74147,0,74145,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:43:47],4.1,10.0,0,74051,0,74147,0,74145,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:43:48],4.4,10.0,0,74051,0,74147,0,74145,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:43:51],4.4,10.0,0,74051,8,74147,55,74145,0,74147,67,74147,0,74167,24,74167,76,73667
[2025-06-27 10:43:54],4.4,10.0,100,74051,100,74147,100,74145,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:43:58],4.5,10.0,100,74051,100,74147,100,74145,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:44:02],4.9,10.0,92,74051,95,74147,86,74145,92,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:44:06],4.7,10.0,100,74051,100,74147,100,74145,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:44:09],4.7,10.0,100,74051,100,74147,100,74145,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:44:13],4.7,10.0,100,74051,100,74147,100,74145,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:44:17],4.7,10.0,100,74051,100,74147,100,74145,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:44:19],8.1,9.9,0,74051,0,74147,0,74145,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:44:22],14.4,10.0,0,74051,0,74147,0,74145,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:44:25],3.9,10.0,0,74051,0,74147,0,74145,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:44:27],4.5,10.0,0,74051,0,74147,0,74145,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:44:30],4.4,10.0,0,74051,0,74147,0,74145,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:44:32],5.0,10.0,0,74051,0,74147,0,74145,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:44:37],4.4,10.0,100,74051,100,74147,100,74145,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:44:40],4.6,10.0,100,74051,100,74147,100,74145,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:44:44],4.9,10.0,61,74051,43,74147,46,74145,63,74147,64,74147,68,74167,43,74167,53,73667
[2025-06-27 10:44:48],5.1,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:44:52],4.7,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:44:56],4.7,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:44:59],4.6,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:45:02],5.2,9.9,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:45:05],4.1,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:45:07],3.9,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:45:09],4.4,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:45:11],4.1,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:45:14],4.0,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:45:18],4.4,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:45:21],4.8,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:45:24],4.4,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:45:27],4.7,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:45:31],4.8,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:45:35],5.6,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:45:39],4.8,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:45:42],8.8,9.9,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:45:44],8.1,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:45:47],3.9,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:45:49],4.4,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:45:52],4.6,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:45:54],4.3,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:45:58],4.8,10.0,100,74051,100,74147,84,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:46:02],4.9,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:46:05],4.5,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:46:09],4.9,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:46:13],5.1,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:46:17],4.7,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:46:20],4.7,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:46:22],11.1,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:46:25],5.2,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:46:28],4.6,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:46:30],4.3,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:46:32],4.3,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:46:35],5.0,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:46:37],4.5,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,8,74167,35,74167,0,73667
[2025-06-27 10:46:41],4.3,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:46:45],4.4,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:46:48],4.3,10.0,96,74051,100,74147,86,74147,96,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:46:52],4.8,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:46:56],5.2,10.0,87,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:46:59],4.9,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:47:03],4.7,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:47:06],4.8,9.9,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:47:07],8.1,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:47:10],4.2,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:47:13],4.3,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:47:16],4.2,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:47:18],4.5,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:47:22],4.2,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:47:25],4.4,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:47:29],4.6,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:47:33],4.4,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:47:35],4.7,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:47:39],5.4,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:47:42],4.6,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:47:45],4.5,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:47:47],4.5,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:47:50],4.5,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:47:53],4.2,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:47:56],4.3,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:47:58],4.3,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:48:01],4.6,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:48:06],4.4,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:48:09],4.3,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:48:13],4.5,10.0,89,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:48:17],4.8,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:48:21],5.0,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:48:24],4.9,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:48:27],4.8,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:48:30],4.7,9.9,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:48:32],4.1,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:48:36],4.3,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:48:38],5.0,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:48:41],4.5,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:48:43],4.6,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:48:47],4.4,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:48:51],4.4,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:48:55],4.6,10.0,96,74051,78,74147,38,74147,35,74147,29,74147,19,74167,73,74167,80,73667
[2025-06-27 10:48:59],4.8,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:49:02],4.7,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:49:06],4.8,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:49:10],4.6,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:49:12],4.6,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:49:15],4.3,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:49:18],4.3,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:49:20],4.0,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:49:23],4.6,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:49:26],4.2,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:49:29],4.2,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:49:33],4.3,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:49:36],4.4,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:49:40],4.7,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:49:43],4.9,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:49:46],5.0,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:49:49],4.8,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:49:52],4.7,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,63,74167,100,73667
[2025-06-27 10:49:55],8.6,9.9,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:49:57],8.3,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:50:00],4.0,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:50:03],4.2,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:50:06],4.7,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:50:10],4.4,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:50:14],4.4,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:50:17],4.9,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,63,73667
[2025-06-27 10:50:21],4.7,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:50:25],5.0,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:50:29],5.0,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:50:33],4.6,10.0,100,74051,100,74147,100,74147,100,74147,100,74147,100,74167,100,74167,100,73667
[2025-06-27 10:50:35],4.6,10.0,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:50:38],4.3,9.9,0,74051,0,74147,0,74147,0,74147,0,74147,0,74167,0,74167,0,73667
[2025-06-27 10:57:51],8.8,9.9,0,74688,0,74624,0,74624,0,74624,0,74624,0,74624,0,74624,0,74624
[2025-06-27 10:57:53],8.7,9.9,0,74688,0,74624,0,74624,0,74624,0,74624,0,74624,0,74624,0,74624
[2025-06-27 10:57:56],4.6,9.9,0,74688,0,74624,0,74624,0,74624,0,74624,0,74624,0,74624,0,74624
[2025-06-27 10:57:58],4.9,9.9,0,74688,0,74624,0,74624,0,74624,0,74624,0,74624,0,74624,0,74624
[2025-06-27 10:58:01],5.1,9.9,0,74688,0,74624,0,74624,0,74624,0,74624,0,74624,0,74624,0,74624
[2025-06-27 10:58:04],5.6,9.9,90,74688,90,74624,90,74624,90,74624,90,74624,90,74624,91,74624,90,74624
[2025-06-27 10:58:07],5.1,9.9,91,74688,90,74624,89,74624,91,74624,90,74624,90,74624,90,74624,90,74624
[2025-06-27 10:58:11],5.4,9.9,90,74688,90,74624,90,74624,91,74624,91,74624,91,74624,91,74624,90,74624
[2025-06-27 10:58:13],5.2,9.9,91,74688,91,74624,90,74624,90,74624,90,74624,91,74624,91,74624,90,74624
[2025-06-27 10:58:15],4.9,9.9,90,74688,91,74624,90,74624,90,74624,91,74624,91,74624,91,74624,91,74624
[2025-06-27 10:58:18],5.0,9.9,90,74688,91,74624,89,74624,91,74624,90,74624,89,74624,90,74624,89,74624
[2025-06-27 10:58:21],5.1,9.9,90,74688,91,74624,90,74624,90,74624,91,74624,91,74624,91,74624,90,74624
[2025-06-27 10:58:25],4.9,9.9,90,74688,91,74624,92,74624,91,74624,91,74624,90,74624,91,74624,91,74624
[2025-06-27 10:58:28],5.0,9.9,91,74688,91,74624,90,74624,90,74624,91,74624,90,74624,90,74624,90,74624
[2025-06-27 10:58:32],5.0,9.9,91,74688,88,74624,90,74624,91,74624,91,74624,88,74624,92,74624,90,74624
[2025-06-27 10:58:36],5.0,9.9,91,74688,91,74624,91,74624,91,74624,91,74624,91,74624,91,74624,90,74624
[2025-06-27 10:58:40],4.8,9.9,91,74688,91,74624,90,74624,90,74624,90,74624,90,74624,91,74624,90,74624
[2025-06-27 10:58:44],5.2,9.9,91,74688,91,74624,91,74624,91,74624,91,74624,90,74624,90,74624,90,74624
[2025-06-27 10:58:47],4.9,9.9,91,74688,90,74624,90,74624,91,74624,90,74624,90,74624,91,74624,91,74624
[2025-06-27 10:58:51],5.2,9.9,91,74688,91,74624,90,74624,90,74624,90,74624,90,74624,90,74624,91,74624
[2025-06-27 10:58:53],4.7,9.9,91,74688,90,74624,90,74624,90,74624,90,74624,90,74624,91,74624,91,74624
[2025-06-27 10:58:57],5.6,9.9,91,74688,91,74624,91,74624,90,74624,91,74624,90,74624,90,74624,91,74624
[2025-06-27 10:59:00],4.9,9.9,90,74688,90,74624,91,74624,91,74624,90,74624,90,74624,90,74624,92,74624
[2025-06-27 10:59:04],4.8,9.9,90,74688,91,74624,91,74624,91,74624,90,74624,90,74624,90,74624,90,74624
[2025-06-27 10:59:08],5.0,9.9,91,74688,90,74624,90,74624,91,74624,90,74624,90,74624,90,74624,91,74624
[2025-06-27 10:59:12],5.2,9.9,91,74688,90,74624,90,74624,91,74624,90,74624,90,74624,90,74624,91,74624
[2025-06-27 10:59:16],4.8,9.9,91,74688,91,74624,90,74624,91,74624,90,74624,90,74624,91,74624,90,74624
[2025-06-27 10:59:19],5.0,9.9,90,74688,91,74624,91,74624,91,74624,90,74624,90,74624,90,74624,91,74624
[2025-06-27 10:59:23],4.8,9.9,91,74688,91,74624,91,74624,91,74624,91,74624,90,74624,91,74624,90,74624
[2025-06-27 10:59:27],5.2,9.9,90,74688,90,74624,91,74624,91,74624,90,74624,90,74624,90,74624,91,74624
[2025-06-27 10:59:31],5.2,9.9,91,74688,90,74624,91,74624,91,74624,90,74624,90,74624,91,74624,91,74624
[2025-06-27 10:59:34],4.8,9.9,91,74688,91,74624,91,74624,91,74624,90,74624,90,74624,91,74624,91,74624
[2025-06-27 10:59:38],5.0,9.9,91,74688,92,74624,90,74624,90,74624,90,74624,90,74624,90,74624,91,74624
[2025-06-27 10:59:42],5.0,9.9,90,74688,90,74624,90,74624,90,74624,90,74624,90,74624,90,74624,90,74624
[2025-06-27 10:59:46],4.8,9.9,90,74688,90,74624,90,74624,90,74624,90,74624,90,74624,90,74624,90,74624
[2025-06-27 10:59:49],4.9,9.9,91,74688,91,74624,90,74624,90,74624,90,74624,90,74624,91,74624,90,74624
[2025-06-27 10:59:53],4.7,9.9,91,74688,91,74624,91,74624,91,74624,90,74624,90,74624,91,74624,90,74624
[2025-06-27 10:59:57],5.1,9.9,90,74688,90,74624,91,74624,90,74624,91,74624,90,74624,91,74624,91,74624
[2025-06-27 11:00:01],4.8,9.9,90,74688,91,74624,91,74624,90,74624,90,74624,90,74624,90,74624,90,74624
[2025-06-27 11:00:04],4.7,9.9,90,74688,90,74624,91,74624,91,74624,90,74624,90,74624,90,74624,90,74624
[2025-06-27 11:00:08],5.0,9.9,91,74688,90,74624,90,74624,90,74624,90,74624,90,74624,90,74624,89,74624
[2025-06-27 11:00:12],5.1,9.9,50,74690,37,74626,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626
[2025-06-27 11:00:15],5.9,9.9,0,74690,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626
[2025-06-27 11:00:18],6.4,9.9,0,74690,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626
[2025-06-27 11:00:21],5.0,9.9,0,74690,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626
[2025-06-27 11:00:24],4.8,9.9,0,74690,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626,0,74626
[2025-06-27 11:00:27],4.8,9.9,0,74690,0,74626,0,74626,0,74626,0,74626,53,74626,78,74626,90,74626
[2025-06-27 11:00:31],4.8,9.9,91,74690,90,74626,91,74626,91,74626,89,74626,90,74626,91,74626,90,74626
[2025-06-27 11:00:36],20.7,9.9,91,74690,90,74626,91,74626,90,74626,89,74626,90,74626,90,74626,90,74626
[2025-06-27 11:00:39],5.0,9.9,91,74690,90,74626,90,74626,90,74626,90,74626,91,74626,91,74626,90,74626
[2025-06-27 11:00:42],5.1,9.9,91,74690,90,74626,90,74626,91,74626,90,74626,90,74626,91,74626,90,74626
[2025-06-27 11:00:45],5.0,9.9,90,74690,91,74626,91,74626,91,74626,91,74626,91,74626,90,74626,90,74626
[2025-06-27 11:00:48],4.7,9.9,91,74690,0,74626,39,74626,14,74626,17,74626,32,74626,58,74626,13,74626
[2025-06-27 11:00:52],5.3,9.9,91,74690,91,74626,91,74626,90,74626,91,74626,91,74626,91,74626,91,74626
[2025-06-27 11:00:55],5.1,9.9,90,74690,91,74626,90,74626,90,74626,91,74626,91,74626,91,74626,91,74626
[2025-06-27 11:00:59],5.0,9.9,91,74690,91,74626,91,74626,90,74626,90,74626,91,74626,91,74626,90,74626
[2025-06-27 11:01:02],5.5,9.9,90,74690,90,74626,90,74626,91,74626,90,74626,91,74626,91,74626,91,74626
[2025-06-27 11:01:05],5.0,9.9,90,74690,90,74626,91,74626,90,74626,91,74626,91,74626,91,74626,91,74626
[2025-06-27 11:01:09],5.1,9.9,91,74690,91,74626,90,74626,90,74626,90,74626,91,74626,91,74626,91,74626
[2025-06-27 11:01:14],5.8,9.9,91,74690,91,74626,91,74626,90,74626,91,74626,90,74626,91,74626,90,74626
